gene_id,rf_acc_score
36879_at,0.9651515151515152
1665_s_at,0.95
41648_at,0.9484848484848485
31521_f_at,0.9318181818181819
41086_at,0.9303030303030303
1385_at,0.9303030303030303
35343_at,0.9303030303030303
39043_at,0.9151515151515153
1651_at,0.9151515151515153
32531_at,0.9136363636363637
39070_at,0.9136363636363637
1358_s_at,0.9136363636363637
767_at,0.9106060606060605
41439_at,0.8984848484848484
2027_at,0.8969696969696971
34301_r_at,0.8954545454545455
40639_at,0.8954545454545455
39329_at,0.8954545454545455
297_g_at,0.8954545454545455
35730_at,0.8954545454545455
37405_at,0.8939393939393939
160031_at,0.8939393939393939
33371_s_at,0.8939393939393939
40771_at,0.8939393939393939
40153_at,0.8939393939393939
38394_at,0.8924242424242423
38420_at,0.8818181818181818
31481_s_at,0.8803030303030305
38116_at,0.8803030303030303
35218_at,0.8803030303030303
38288_at,0.8803030303030303
31812_at,0.8787878787878789
685_f_at,0.8787878787878789
32582_at,0.8787878787878787
32718_at,0.8787878787878787
133_at,0.8772727272727273
34642_at,0.8772727272727273
41177_at,0.8772727272727273
32971_at,0.8772727272727273
38634_at,0.8772727272727273
33355_at,0.8772727272727273
33339_g_at,0.8772727272727273
38059_g_at,0.8772727272727273
40743_at,0.8772727272727273
35726_at,0.8772727272727273
36039_s_at,0.8772727272727273
37050_r_at,0.8772727272727273
37215_at,0.8757575757575757
31845_at,0.8742424242424243
32164_at,0.8636363636363636
41076_at,0.8636363636363636
36680_at,0.8621212121212121
36159_s_at,0.8621212121212121
31791_at,0.8621212121212121
39105_at,0.8621212121212121
41081_at,0.8621212121212121
40356_at,0.8606060606060607
38428_at,0.8606060606060606
32441_at,0.8606060606060606
2036_s_at,0.8606060606060606
895_at,0.8606060606060606
1126_s_at,0.8606060606060606
33058_at,0.8606060606060606
36569_at,0.8590909090909091
1481_at,0.8590909090909091
615_s_at,0.8590909090909091
32607_at,0.8590909090909091
1884_s_at,0.8590909090909091
41534_at,0.8590909090909091
40403_at,0.859090909090909
32818_at,0.8575757575757577
31472_s_at,0.8469696969696969
39330_s_at,0.8454545454545455
40571_at,0.8454545454545455
1235_at,0.843939393939394
36460_at,0.843939393939394
31508_at,0.843939393939394
38125_at,0.843939393939394
35717_at,0.843939393939394
34857_at,0.843939393939394
1064_at,0.843939393939394
38618_at,0.843939393939394
364_s_at,0.843939393939394
1039_s_at,0.8424242424242425
1107_s_at,0.8424242424242424
40488_at,0.8424242424242424
37015_at,0.8424242424242424
34194_at,0.8424242424242424
1388_g_at,0.8424242424242424
38228_g_at,0.8424242424242424
38824_at,0.840909090909091
33809_at,0.840909090909091
35354_at,0.840909090909091
39320_at,0.840909090909091
574_s_at,0.840909090909091
33322_i_at,0.840909090909091
33338_at,0.8393939393939395
37590_g_at,0.8303030303030304
2088_s_at,0.8303030303030303
40239_g_at,0.8303030303030303
40549_at,0.8272727272727274
40837_at,0.8272727272727274
38469_at,0.8272727272727274
38650_at,0.8272727272727274
41517_g_at,0.8272727272727274
1715_at,0.8272727272727274
39002_at,0.8272727272727274
425_at,0.8257575757575758
36596_r_at,0.8257575757575758
34413_at,0.8257575757575758
32312_at,0.8257575757575758
37071_at,0.8242424242424242
39945_at,0.8242424242424242
31888_s_at,0.8242424242424242
39728_at,0.8242424242424242
37473_at,0.8242424242424242
41184_s_at,0.8242424242424242
40398_s_at,0.8242424242424242
31525_s_at,0.8242424242424242
39295_s_at,0.8242424242424242
40848_g_at,0.8242424242424242
38457_at,0.8242424242424242
34439_at,0.8227272727272729
38432_at,0.8227272727272729
34491_at,0.8227272727272729
41618_at,0.8227272727272729
1549_s_at,0.8227272727272726
846_s_at,0.8136363636363637
1752_at,0.8136363636363637
38391_at,0.8121212121212121
35778_at,0.8121212121212121
1761_at,0.8121212121212121
34659_at,0.8106060606060606
1206_at,0.8106060606060606
32724_at,0.8106060606060606
41872_at,0.8106060606060606
41137_at,0.8090909090909092
38414_at,0.8090909090909092
39066_at,0.8090909090909092
36681_at,0.8090909090909092
38508_s_at,0.8090909090909092
41237_at,0.8090909090909092
41583_at,0.8090909090909092
40853_at,0.8090909090909092
38717_at,0.8090909090909092
36271_at,0.8090909090909092
34371_at,0.8090909090909092
39084_at,0.8090909090909092
37191_at,0.809090909090909
38316_at,0.8075757575757576
