gene_id,knn_acc_score
1761_at,0.8621212121212121
40621_at,0.8621212121212121
32822_at,0.8606060606060606
39945_at,0.8606060606060606
31888_s_at,0.8606060606060606
757_at,0.8606060606060606
38525_at,0.8606060606060606
37263_at,0.8606060606060606
35099_at,0.8606060606060606
574_s_at,0.8606060606060606
31521_f_at,0.8606060606060606
36312_at,0.8606060606060606
41266_at,0.8606060606060606
37899_at,0.8606060606060606
38403_at,0.8606060606060606
41516_at,0.8590909090909091
35343_at,0.8590909090909091
33809_at,0.8590909090909091
34439_at,0.8590909090909091
39799_at,0.8590909090909091
32306_g_at,0.8590909090909091
32859_at,0.8590909090909091
34898_at,0.8590909090909091
32963_s_at,0.8575757575757577
33339_g_at,0.8575757575757577
40995_at,0.8575757575757577
40549_at,0.8469696969696969
1560_g_at,0.8469696969696969
1854_at,0.8469696969696969
34390_at,0.8469696969696969
39329_at,0.8454545454545455
33410_at,0.8454545454545455
1206_at,0.8454545454545455
39230_at,0.8454545454545455
38247_at,0.8454545454545455
36039_s_at,0.8454545454545455
37765_at,0.8454545454545455
32676_at,0.8454545454545455
36894_at,0.8439393939393941
40057_at,0.8439393939393941
38546_at,0.8439393939393941
40848_g_at,0.8439393939393941
37310_at,0.843939393939394
38316_at,0.843939393939394
1599_at,0.843939393939394
39066_at,0.843939393939394
2035_s_at,0.843939393939394
31508_at,0.843939393939394
38650_at,0.843939393939394
32648_at,0.843939393939394
39632_at,0.843939393939394
35717_at,0.843939393939394
925_at,0.843939393939394
34857_at,0.843939393939394
39661_s_at,0.843939393939394
32134_at,0.843939393939394
32730_at,0.843939393939394
41481_at,0.843939393939394
34678_at,0.843939393939394
39680_at,0.843939393939394
36593_at,0.843939393939394
1482_g_at,0.8424242424242424
33902_at,0.8424242424242424
39728_at,0.8424242424242424
41246_at,0.8424242424242424
595_at,0.8424242424242424
106_at,0.8424242424242424
1549_s_at,0.8424242424242424
36344_at,0.8424242424242424
38823_s_at,0.8424242424242424
39333_at,0.8424242424242424
32737_at,0.8424242424242424
32243_g_at,0.8424242424242424
37909_at,0.840909090909091
34491_at,0.840909090909091
38388_at,0.840909090909091
33322_i_at,0.840909090909091
32736_at,0.840909090909091
41184_s_at,0.8393939393939395
39939_at,0.8393939393939395
846_s_at,0.8318181818181818
31684_at,0.8303030303030304
37273_at,0.8303030303030304
1125_s_at,0.8287878787878789
41169_at,0.8287878787878787
32775_r_at,0.8287878787878787
2088_s_at,0.8272727272727274
39031_at,0.8272727272727274
36026_at,0.8272727272727274
1715_at,0.8272727272727274
339_at,0.8272727272727274
39829_at,0.8272727272727274
36247_f_at,0.8272727272727274
40145_at,0.8272727272727274
35280_at,0.8257575757575758
35218_at,0.8257575757575758
32609_at,0.8257575757575758
35472_at,0.8257575757575758
33545_at,0.8257575757575758
39320_at,0.8257575757575758
38057_at,0.8257575757575758
32607_at,0.8257575757575758
37630_at,0.8257575757575758
37532_at,0.8257575757575758
41583_at,0.8257575757575758
41872_at,0.8257575757575758
37168_at,0.8257575757575758
41209_at,0.8257575757575758
39665_at,0.8257575757575758
32664_at,0.8257575757575758
1388_g_at,0.8257575757575758
32542_at,0.8257575757575758
39988_at,0.8257575757575758
36770_at,0.8257575757575758
936_s_at,0.8257575757575758
38227_at,0.8257575757575758
32312_at,0.8257575757575758
38138_at,0.8257575757575756
37960_at,0.8242424242424242
653_at,0.8242424242424242
34342_s_at,0.8242424242424242
33253_at,0.8242424242424242
38627_at,0.8242424242424242
36466_at,0.8242424242424242
35820_at,0.8242424242424242
40398_s_at,0.8242424242424242
34985_at,0.8242424242424242
36414_s_at,0.8242424242424242
39302_at,0.8242424242424242
38088_r_at,0.8242424242424242
34413_at,0.8242424242424242
39085_at,0.8242424242424242
437_at,0.8227272727272729
37014_at,0.8227272727272729
36206_at,0.8227272727272729
34674_at,0.8227272727272729
1358_s_at,0.8227272727272726
34458_at,0.8227272727272726
38561_at,0.8212121212121213
35778_at,0.8121212121212121
36460_at,0.8106060606060606
34637_f_at,0.8106060606060606
41158_at,0.8106060606060606
38420_at,0.8106060606060606
1064_at,0.8106060606060606
40425_at,0.8106060606060606
33430_at,0.8106060606060606
41137_at,0.8090909090909092
37589_at,0.8090909090909092
38384_at,0.8090909090909092
35185_at,0.8090909090909092
1006_at,0.8090909090909092
32083_at,0.8090909090909092
41400_at,0.8090909090909092
541_g_at,0.8090909090909092
39109_at,0.8090909090909092
39295_s_at,0.8090909090909092
39002_at,0.8090909090909092
1945_at,0.8090909090909092
659_g_at,0.8090909090909092
38660_at,0.8090909090909092
32916_at,0.809090909090909
885_g_at,0.8075757575757576
38819_at,0.8075757575757576
38508_s_at,0.8075757575757576
41237_at,0.8075757575757576
41722_at,0.8075757575757576
35137_at,0.8075757575757576
38909_at,0.8075757575757576
36596_r_at,0.8075757575757576
41072_at,0.8075757575757576
364_s_at,0.8075757575757576
37743_at,0.8075757575757576
1897_at,0.8075757575757576
41730_at,0.8075757575757576
1530_g_at,0.8075757575757576
33058_at,0.806060606060606
41870_at,0.806060606060606
1451_s_at,0.806060606060606
35600_at,0.806060606060606
AFFX-HUMISGF3A/M97935_5_at,0.806060606060606
39878_at,0.806060606060606
431_at,0.806060606060606
38228_g_at,0.806060606060606
36197_at,0.806060606060606
40795_at,0.806060606060606
37759_at,0.806060606060606
39061_at,0.8045454545454547
2092_s_at,0.8045454545454547
35281_at,0.8045454545454545
AFFX-HUMISGF3A/M97935_MA_at,0.8045454545454545
39084_at,0.8045454545454545
37641_at,0.8015151515151515
1333_f_at,0.796969696969697
1752_at,0.7954545454545455
40004_at,0.7954545454545455
537_f_at,0.7939393939393941
34736_at,0.793939393939394
40237_at,0.793939393939394
40041_at,0.793939393939394
714_at,0.793939393939394
32109_at,0.7924242424242425
1687_s_at,0.7924242424242425
1552_i_at,0.7924242424242425
38673_s_at,0.7924242424242425
35168_f_at,0.7924242424242425
34867_at,0.7924242424242425
40059_r_at,0.7924242424242425
32314_g_at,0.7924242424242425
41592_at,0.7924242424242424
34870_at,0.7924242424242424
37122_at,0.7924242424242424
38976_at,0.7924242424242424
39681_at,0.790909090909091
36045_at,0.790909090909091
39364_s_at,0.790909090909091
32119_at,0.790909090909091
1059_at,0.790909090909091
546_at,0.790909090909091
685_f_at,0.790909090909091
36074_at,0.790909090909091
1978_at,0.790909090909091
1577_at,0.790909090909091
32242_at,0.790909090909091
32755_at,0.790909090909091
39789_at,0.790909090909091
195_s_at,0.7909090909090909
32350_at,0.7909090909090909
34842_at,0.7893939393939394
773_at,0.7893939393939394
41469_at,0.7893939393939394
36733_at,0.7893939393939394
40313_at,0.7893939393939394
38260_at,0.7893939393939394
41618_at,0.7893939393939394
37406_at,0.7893939393939394
33646_g_at,0.7893939393939394
33127_at,0.7893939393939394
36497_at,0.7893939393939394
36889_at,0.7893939393939394
38975_at,0.7893939393939393
626_s_at,0.7878787878787878
36498_at,0.7878787878787878
37523_at,0.7878787878787878
38796_at,0.7878787878787878
36674_at,0.7878787878787878
37990_at,0.7878787878787878
601_s_at,0.7863636363636364
35735_at,0.7863636363636364
37319_at,0.7863636363636364
38549_at,0.7863636363636364
36040_at,0.7757575757575759
38272_at,0.7757575757575758
38391_at,0.7757575757575758
34377_at,0.7757575757575758
37191_at,0.7757575757575758
40501_s_at,0.7742424242424243
35704_at,0.7742424242424243
38324_at,0.7742424242424243
39690_at,0.7742424242424243
39545_at,0.7742424242424242
38734_at,0.7742424242424242
40619_at,0.7742424242424242
40798_s_at,0.7742424242424242
41517_g_at,0.7742424242424242
33756_at,0.7742424242424242
34921_at,0.7742424242424242
862_at,0.7742424242424242
942_at,0.7742424242424242
103_at,0.7742424242424242
34881_at,0.7742424242424242
35362_at,0.7727272727272728
41732_at,0.7727272727272728
34414_at,0.7727272727272728
38770_at,0.7727272727272728
36324_at,0.7727272727272728
37136_at,0.7727272727272728
32485_at,0.7727272727272728
37540_at,0.7727272727272728
37360_at,0.7727272727272727
38608_at,0.7727272727272727
39301_at,0.7727272727272727
33323_r_at,0.7727272727272727
31496_g_at,0.7727272727272727
31737_at,0.7727272727272727
1713_s_at,0.7727272727272727
36681_at,0.7712121212121212
38156_at,0.7712121212121212
38086_at,0.7712121212121212
31530_at,0.7712121212121212
32667_at,0.7712121212121212
39790_at,0.7712121212121212
32666_at,0.7712121212121212
32120_at,0.7712121212121212
33240_at,0.7712121212121212
40158_r_at,0.7712121212121212
33405_at,0.7712121212121212
38920_at,0.7712121212121212
38233_at,0.7696969696969698
269_at,0.7696969696969698
35817_at,0.7696969696969697
34203_at,0.7681818181818183
32464_at,0.7681818181818183
677_s_at,0.7590909090909091
39791_at,0.7590909090909091
33267_at,0.7590909090909091
38206_at,0.7575757575757577
38469_at,0.7575757575757576
1113_at,0.7575757575757576
36196_at,0.7575757575757576
40726_at,0.7575757575757576
37076_at,0.7575757575757576
35174_i_at,0.7575757575757576
31474_r_at,0.7575757575757576
40743_at,0.7560606060606061
1396_at,0.7560606060606061
37592_at,0.7560606060606061
39932_at,0.7560606060606061
37602_at,0.7560606060606061
37489_s_at,0.7560606060606061
32566_at,0.7560606060606061
35061_at,0.7560606060606061
37446_at,0.7560606060606061
672_at,0.7560606060606061
37259_at,0.7560606060606061
39633_at,0.7560606060606061
36221_at,0.7560606060606061
34517_at,0.7560606060606061
31525_s_at,0.756060606060606
1783_at,0.756060606060606
40282_s_at,0.7545454545454546
38609_at,0.7545454545454546
40367_at,0.7545454545454546
1648_at,0.7545454545454546
40304_at,0.7545454545454546
36627_at,0.7545454545454546
38406_f_at,0.7545454545454546
35518_at,0.7545454545454546
32754_at,0.7545454545454546
1710_s_at,0.7545454545454546
31843_at,0.7545454545454546
36094_at,0.7545454545454546
36739_at,0.7545454545454546
36892_at,0.7545454545454546
36520_at,0.7545454545454546
39657_at,0.7545454545454546
182_at,0.7545454545454545
34194_at,0.7530303030303032
37624_at,0.7530303030303032
39054_at,0.7530303030303032
34265_at,0.7530303030303032
40230_at,0.7530303030303032
36927_at,0.7530303030303032
33759_at,0.753030303030303
37088_at,0.753030303030303
34950_at,0.753030303030303
37473_at,0.7530303030303029
37688_f_at,0.7515151515151516
660_at,0.7515151515151516
32488_at,0.7515151515151516
37989_at,0.7515151515151515
38584_at,0.7515151515151515
38253_at,0.740909090909091
40058_s_at,0.740909090909091
40657_r_at,0.740909090909091
37044_at,0.740909090909091
31865_at,0.740909090909091
39365_i_at,0.740909090909091
38286_at,0.7393939393939395
33571_at,0.7393939393939395
1347_at,0.7393939393939395
36618_g_at,0.7393939393939395
658_at,0.7393939393939395
36929_at,0.7393939393939395
40578_s_at,0.7393939393939395
40503_at,0.7393939393939395
2024_s_at,0.7393939393939395
33468_at,0.7393939393939395
37890_at,0.7393939393939395
36533_at,0.7393939393939395
32598_at,0.7393939393939395
41848_f_at,0.7393939393939395
41198_at,0.7393939393939394
35822_at,0.7393939393939394
38995_at,0.737878787878788
38448_at,0.737878787878788
844_at,0.7378787878787879
41796_at,0.7378787878787879
572_at,0.7378787878787879
1520_s_at,0.7378787878787879
40195_at,0.7378787878787879
34578_at,0.7378787878787879
35134_at,0.7378787878787879
36133_at,0.7378787878787879
38957_at,0.7378787878787878
40412_at,0.7363636363636366
36114_r_at,0.7363636363636366
35832_at,0.7363636363636366
1402_at,0.7363636363636364
39676_at,0.7363636363636364
39101_at,0.7363636363636364
36024_at,0.7363636363636364
41769_at,0.7363636363636363
40365_at,0.7363636363636363
38457_at,0.7363636363636363
38610_s_at,0.7363636363636363
38251_at,0.7363636363636363
779_at,0.7348484848484849
1197_at,0.7348484848484849
39095_at,0.7348484848484849
32860_g_at,0.7333333333333333
41384_at,0.7333333333333333
38461_at,0.7333333333333333
40658_r_at,0.7242424242424242
39366_at,0.7227272727272728
35330_at,0.7227272727272728
35474_s_at,0.7227272727272728
33353_at,0.7227272727272728
37008_r_at,0.7227272727272728
35936_g_at,0.7227272727272728
41745_at,0.7212121212121213
34869_at,0.7212121212121213
35674_at,0.7212121212121213
34913_at,0.7212121212121213
36640_at,0.7212121212121213
693_g_at,0.7212121212121213
41007_at,0.7212121212121212
40923_at,0.7212121212121212
37552_at,0.7212121212121212
977_s_at,0.7212121212121212
40717_at,0.7196969696969697
31687_f_at,0.7196969696969697
37145_at,0.7196969696969697
39532_at,0.7196969696969697
32565_at,0.7196969696969697
34348_at,0.7196969696969697
40776_at,0.7196969696969697
41472_at,0.7196969696969696
41748_at,0.7196969696969696
38407_r_at,0.7196969696969696
40157_s_at,0.7181818181818183
39654_at,0.7181818181818181
31610_at,0.7181818181818181
36284_at,0.7181818181818181
189_s_at,0.7166666666666668
36271_at,0.7166666666666667
40293_at,0.7166666666666667
40502_r_at,0.7166666666666667
280_g_at,0.7166666666666667
39773_at,0.7166666666666666
33320_at,0.7166666666666666
40915_r_at,0.7151515151515151
39016_r_at,0.7136363636363636
38252_s_at,0.7045454545454547
35989_at,0.7045454545454546
41805_g_at,0.7045454545454546
40439_at,0.7045454545454546
318_at,0.7045454545454546
1721_g_at,0.7045454545454545
38940_at,0.7045454545454545
32305_at,0.7030303030303031
34408_at,0.7030303030303031
38516_at,0.7030303030303031
32380_at,0.7030303030303031
459_s_at,0.7030303030303031
931_at,0.7030303030303031
819_at,0.7030303030303031
33404_at,0.7030303030303031
37983_at,0.703030303030303
2018_at,0.703030303030303
37351_at,0.703030303030303
39624_at,0.703030303030303
37534_at,0.703030303030303
34976_at,0.703030303030303
37892_at,0.703030303030303
38737_at,0.703030303030303
2047_s_at,0.7030303030303029
33369_at,0.7030303030303029
41420_at,0.7015151515151515
32632_g_at,0.7015151515151514
1536_at,0.7015151515151514
35178_at,0.7015151515151514
32398_s_at,0.7000000000000001
32417_at,0.7
216_at,0.7
38143_at,0.7
37068_at,0.7
39959_at,0.7
36113_s_at,0.7
668_s_at,0.7
AFFX-HUMISGF3A/M97935_3_at,0.6984848484848485
39015_f_at,0.6984848484848485
34820_at,0.6984848484848485
37482_at,0.6984848484848485
35909_at,0.6878787878787879
408_at,0.6863636363636364
39175_at,0.6863636363636364
33152_at,0.6863636363636364
40069_at,0.6863636363636363
36464_at,0.6863636363636363
41731_g_at,0.6863636363636363
36559_g_at,0.6863636363636363
37710_at,0.6863636363636363
36780_at,0.6863636363636363
36483_at,0.6863636363636363
32645_at,0.6863636363636363
456_at,0.6848484848484849
39753_at,0.6848484848484849
38486_at,0.6848484848484849
1364_at,0.6848484848484848
41043_at,0.6848484848484848
34421_g_at,0.6848484848484848
34935_at,0.6848484848484848
38370_at,0.6848484848484848
40757_at,0.6848484848484848
37131_at,0.6848484848484848
38175_at,0.6833333333333333
40385_at,0.6833333333333333
41419_at,0.6833333333333333
41382_at,0.6833333333333333
39350_at,0.6833333333333332
37171_at,0.6833333333333332
33980_at,0.6833333333333332
34476_r_at,0.6833333333333332
36933_at,0.6818181818181819
39544_at,0.6818181818181819
32345_at,0.6818181818181819
40793_s_at,0.6818181818181819
40701_at,0.6818181818181818
41790_at,0.6818181818181818
37141_at,0.6803030303030303
1012_at,0.6787878787878787
35464_at,0.6787878787878787
33064_at,0.6742424242424243
33866_at,0.6712121212121213
41473_at,0.6712121212121211
36619_r_at,0.6696969696969697
32052_at,0.6696969696969697
36336_s_at,0.6696969696969697
36070_at,0.6696969696969697
34964_at,0.6696969696969697
32186_at,0.6681818181818182
40683_at,0.6681818181818182
33693_at,0.6681818181818182
37941_at,0.6681818181818182
37897_s_at,0.6681818181818182
31706_at,0.6681818181818182
35576_f_at,0.6666666666666667
38131_at,0.6666666666666667
39422_at,0.6666666666666667
39407_at,0.6666666666666667
39260_at,0.6666666666666667
38124_at,0.6666666666666667
36202_at,0.6666666666666666
1343_s_at,0.6666666666666666
31477_at,0.6666666666666666
38004_at,0.6666666666666666
39586_at,0.6666666666666666
684_at,0.665151515151515
35148_at,0.6636363636363636
37884_f_at,0.6636363636363636
159_at,0.6636363636363636
1405_i_at,0.6621212121212121
36467_g_at,0.6621212121212121
1042_at,0.6560606060606061
33128_s_at,0.6530303030303031
36508_at,0.653030303030303
32563_at,0.6515151515151516
33282_at,0.6515151515151516
39026_r_at,0.6515151515151515
36558_at,0.65
41660_at,0.65
33364_at,0.65
33245_at,0.65
35216_at,0.6484848484848486
37249_at,0.6484848484848486
38489_at,0.6484848484848486
38827_at,0.6484848484848484
37956_at,0.646969696969697
36454_at,0.646969696969697
31754_at,0.6469696969696969
35649_at,0.6469696969696969
37954_at,0.6393939393939394
34334_at,0.6363636363636364
34420_at,0.634848484848485
1662_r_at,0.6348484848484849
38444_at,0.6348484848484849
37712_g_at,0.6348484848484849
34210_at,0.6348484848484849
36309_at,0.6348484848484848
36355_at,0.6333333333333334
36388_at,0.6333333333333333
31886_at,0.6333333333333333
37160_at,0.6333333333333333
38879_at,0.6333333333333333
33933_at,0.6318181818181818
34499_at,0.6318181818181818
310_s_at,0.6303030303030303
41470_at,0.6287878787878788
41094_at,0.6287878787878788
2081_s_at,0.6287878787878788
37524_at,0.6287878787878787
33517_f_at,0.6287878787878787
522_s_at,0.6272727272727273
36470_s_at,0.6196969696969697
38505_at,0.6181818181818182
1117_at,0.6166666666666667
821_s_at,0.6166666666666666
36505_at,0.6166666666666666
1898_at,0.6166666666666666
40043_at,0.6151515151515151
32238_at,0.6136363636363636
32154_at,0.6136363636363636
35389_s_at,0.6121212121212121
32552_at,0.6121212121212121
32814_at,0.6090909090909091
38602_at,0.6
37081_at,0.6
34619_at,0.6
41471_at,0.6
863_g_at,0.5984848484848484
1997_s_at,0.5984848484848484
1894_f_at,0.596969696969697
31809_at,0.5969696969696969
39249_at,0.5969696969696969
37219_at,0.5954545454545455
40958_at,0.5954545454545455
31720_s_at,0.5954545454545455
37137_at,0.593939393939394
35977_at,0.593939393939394
38051_at,0.593939393939394
1369_s_at,0.5924242424242424
33703_f_at,0.5803030303030303
41104_at,0.5787878787878789
34319_at,0.5787878787878787
32128_at,0.5772727272727273
36543_at,0.5772727272727273
40996_s_at,0.5757575757575758
37864_s_at,0.5757575757575758
39579_at,0.5606060606060607
38578_at,0.5590909090909091
40899_at,0.556060606060606
35127_at,0.5454545454545454
613_at,0.5424242424242424
41365_at,0.5424242424242424
1678_g_at,0.5318181818181817
32538_at,0.5257575757575759
1069_at,0.5242424242424242
1934_s_at,0.5227272727272727
38326_at,0.5121212121212121
40900_at,0.509090909090909
325_s_at,0.5075757575757576
40335_at,0.49090909090909085
37149_s_at,0.4590909090909091
35834_at,0.43939393939393934
