gene_id,rf_acc_score
229860_x_at,1.0
233903_s_at,1.0
227782_at,1.0
212488_at,1.0
227197_at,1.0
212224_at,1.0
228617_at,1.0
210495_x_at,1.0
230444_at,1.0
221698_s_at,1.0
239708_at,1.0
231145_at,1.0
218943_s_at,1.0
209368_at,1.0
204341_at,1.0
228568_at,1.0
212464_s_at,1.0
202311_s_at,1.0
212013_at,1.0
206023_at,1.0
219684_at,1.0
227366_at,1.0
214156_at,1.0
201954_at,1.0
235385_at,1.0
216244_at,1.0
230820_at,1.0
241925_x_at,1.0
202263_at,1.0
218986_s_at,1.0
1552365_at,1.0
222520_s_at,1.0
219747_at,1.0
237105_at,1.0
227826_s_at,1.0
228825_at,1.0
204303_s_at,1.0
1552685_a_at,1.0
207610_s_at,1.0
227401_at,1.0
212977_at,1.0
223988_x_at,1.0
205833_s_at,1.0
224701_at,1.0
213553_x_at,1.0
1560767_at,1.0
218552_at,1.0
1557321_a_at,1.0
212012_at,1.0
203779_s_at,1.0
221898_at,1.0
200827_at,1.0
219761_at,1.0
205122_at,1.0
210950_s_at,1.0
229011_at,1.0
227295_at,1.0
219722_s_at,1.0
207059_at,1.0
242626_at,1.0
213895_at,1.0
205489_at,1.0
231040_at,1.0
203505_at,1.0
242807_at,1.0
201118_at,1.0
229548_at,1.0
238164_at,1.0
214639_s_at,1.0
209291_at,1.0
205759_s_at,1.0
225102_at,1.0
227940_at,1.0
205765_at,1.0
228642_at,1.0
228152_s_at,1.0
222449_at,1.0
1556773_at,1.0
231118_at,1.0
222692_s_at,1.0
219230_at,1.0
1554332_a_at,1.0
204773_at,1.0
207655_s_at,1.0
203921_at,1.0
228806_at,1.0
230670_at,1.0
205554_s_at,1.0
205794_s_at,1.0
237351_at,1.0
227492_at,1.0
209772_s_at,1.0
219209_at,1.0
218834_s_at,1.0
202267_at,1.0
222513_s_at,1.0
225915_at,1.0
236565_s_at,1.0
244360_at,1.0
208647_at,1.0
236444_x_at,1.0
209395_at,1.0
230087_at,1.0
214930_at,1.0
242342_at,1.0
1557050_at,1.0
204503_at,1.0
212335_at,1.0
221561_at,1.0
211122_s_at,1.0
201397_at,1.0
203914_x_at,1.0
228600_x_at,1.0
1566402_at,1.0
219386_s_at,1.0
229062_at,1.0
227609_at,1.0
204750_s_at,1.0
210002_at,1.0
203913_s_at,1.0
241602_at,1.0
240499_at,1.0
242775_at,1.0
225548_at,1.0
210163_at,1.0
213174_at,1.0
241560_at,1.0
211548_s_at,1.0
213005_s_at,1.0
200887_s_at,1.0
225914_s_at,1.0
236254_at,1.0
201497_x_at,1.0
220289_s_at,1.0
207961_x_at,1.0
213421_x_at,1.0
38158_at,1.0
232360_at,1.0
219863_at,1.0
203585_at,1.0
214168_s_at,1.0
209668_x_at,1.0
203878_s_at,1.0
203961_at,1.0
226372_at,1.0
208651_x_at,1.0
205896_at,1.0
200629_at,1.0
1569144_a_at,1.0
1569039_s_at,1.0
218638_s_at,1.0
228400_at,1.0
204533_at,1.0
204639_at,1.0
205185_at,1.0
221841_s_at,1.0
209396_s_at,1.0
219634_at,1.0
227703_s_at,1.0
238751_at,1.0
213509_x_at,1.0
208436_s_at,1.0
216379_x_at,1.0
227481_at,1.0
1563473_at,1.0
209146_at,1.0
230518_at,1.0
235228_at,1.0
204844_at,1.0
218926_at,1.0
220149_at,1.0
224724_at,1.0
32128_at,1.0
40148_at,1.0
232995_at,1.0
220266_s_at,1.0
206133_at,1.0
204041_at,1.0
230466_s_at,1.0
210544_s_at,1.0
206453_s_at,1.0
235086_at,1.0
202375_at,1.0
238581_at,1.0
223019_at,1.0
230319_at,1.0
216010_x_at,1.0
209928_s_at,1.0
225105_at,1.0
202287_s_at,1.0
213419_at,1.0
204667_at,1.0
217875_s_at,1.0
205899_at,1.0
91826_at,1.0
1554406_a_at,1.0
229764_at,1.0
228557_at,1.0
203453_at,1.0
238631_at,1.0
205676_at,1.0
206482_at,1.0
215440_s_at,1.0
208650_s_at,1.0
201559_s_at,1.0
208025_s_at,1.0
211549_s_at,1.0
209373_at,1.0
205660_at,1.0
229649_at,1.0
201309_x_at,1.0
221524_s_at,1.0
203407_at,1.0
211026_s_at,1.0
1561368_at,1.0
225288_at,1.0
206199_at,1.0
221655_x_at,1.0
226325_at,1.0
241780_at,1.0
223544_at,1.0
203695_s_at,1.0
231879_at,1.0
205304_s_at,1.0
232361_s_at,1.0
230005_at,1.0
238018_at,1.0
211885_x_at,1.0
227846_at,1.0
1555292_at,1.0
241470_x_at,1.0
224209_s_at,1.0
213172_at,1.0
220197_at,1.0
219268_at,1.0
211002_s_at,1.0
228399_at,1.0
201348_at,1.0
214091_s_at,1.0
204345_at,1.0
209924_at,1.0
226933_s_at,1.0
228439_at,1.0
218975_at,1.0
230006_s_at,1.0
210029_at,1.0
202391_at,1.0
232074_at,1.0
220780_at,1.0
227909_at,1.0
214088_s_at,1.0
1553768_a_at,1.0
209292_at,1.0
225293_at,1.0
228256_s_at,1.0
231202_at,1.0
228580_at,1.0
207011_s_at,1.0
202437_s_at,1.0
236548_at,1.0
1556579_s_at,1.0
228221_at,1.0
218180_s_at,1.0
219508_at,1.0
211287_x_at,1.0
202687_s_at,1.0
212148_at,1.0
219773_at,1.0
219926_at,1.0
210220_at,1.0
235355_at,1.0
203304_at,1.0
231851_at,1.0
205534_at,1.0
203896_s_at,1.0
228988_at,1.0
228910_at,1.0
232151_at,1.0
225728_at,1.0
219949_at,1.0
227194_at,0.9
207206_s_at,0.9
204259_at,0.9
203325_s_at,0.9
204753_s_at,0.9
235821_at,0.9
1560712_at,0.9
201325_s_at,0.9
235849_at,0.9
210868_s_at,0.9
218262_at,0.9
208851_s_at,0.9
228653_at,0.9
206349_at,0.9
210505_at,0.9
225285_at,0.9
227899_at,0.9
229625_at,0.9
217272_s_at,0.9
1553213_a_at,0.9
236341_at,0.9
241014_at,0.9
204972_at,0.9
1552463_at,0.9
207463_x_at,0.9
229802_at,0.9
213960_at,0.9
201324_at,0.9
1570596_at,0.9
204052_s_at,0.9
209757_s_at,0.9
232136_s_at,0.9
213279_at,0.9
1553212_at,0.9
205464_at,0.9
214059_at,0.9
203382_s_at,0.9
215395_x_at,0.9
206008_at,0.9
204751_x_at,0.9
216470_x_at,0.9
206569_at,0.9
229543_at,0.9
204602_at,0.9
205402_x_at,0.9
211362_s_at,0.9
204607_at,0.9
208126_s_at,0.9
231022_at,0.9
226757_at,0.9
230309_at,0.9
210001_s_at,0.9
200665_s_at,0.9
203936_s_at,0.9
218186_at,0.9
218400_at,0.9
204051_s_at,0.9
204114_at,0.9
228824_s_at,0.9
212659_s_at,0.9
226817_at,0.9
206004_at,0.9
232170_at,0.9
207509_s_at,0.9
206364_at,0.9
213240_s_at,0.9
232852_at,0.9
205943_at,0.9
204777_s_at,0.9
220013_at,0.9
244515_at,0.9
204702_s_at,0.9
225847_at,0.9
224367_at,0.9
215516_at,0.9
211756_at,0.9
203962_s_at,0.9
202869_at,0.9
201666_at,0.9
1564307_a_at,0.9
219655_at,0.9
216258_s_at,0.9
212657_s_at,0.9
224859_at,0.9
232017_at,0.9
216243_s_at,0.9
230786_at,0.9
214599_at,0.9
227506_at,0.9
221665_s_at,0.9
212364_at,0.9
211966_at,0.9
203052_at,0.9
222835_at,0.9
224329_s_at,0.9
230577_at,0.9
219554_at,0.9
229390_at,0.9
215059_at,0.9
213904_at,0.9
218966_at,0.9
227628_at,0.9
201042_at,0.9
236496_at,0.9
218779_x_at,0.9
228865_at,0.9
209278_s_at,0.9
238028_at,0.9
204731_at,0.9
221796_at,0.9
229290_at,0.9
229839_at,0.9
207038_at,0.9
229831_at,0.9
223798_at,0.9
210809_s_at,0.9
205392_s_at,0.9
209949_at,0.9
211794_at,0.9
223497_at,0.9
202628_s_at,0.9
205595_at,0.9
244572_at,0.9
205158_at,0.9
228885_at,0.9
241864_x_at,0.9
52255_s_at,0.9
204638_at,0.9
214433_s_at,0.9
204575_s_at,0.9
201349_at,0.9
226625_at,0.9
211055_s_at,0.9
212884_x_at,0.9
225571_at,0.9
225664_at,0.9
214071_at,0.9
1559170_at,0.9
38241_at,0.9
226930_at,0.9
204362_at,0.9
220090_at,0.9
215446_s_at,0.9
1555963_x_at,0.9
228232_s_at,0.9
205029_s_at,0.9
206227_at,0.9
1559051_s_at,0.9
208121_s_at,0.9
209387_s_at,0.9
219529_at,0.9
204614_at,0.9
222892_s_at,0.9
205569_at,0.9
210355_at,0.9
210198_s_at,0.9
204059_s_at,0.9
227550_at,0.9
221523_s_at,0.9
1555420_a_at,0.9
225516_at,0.9
204223_at,0.9
209732_at,0.9
203178_at,0.9
204858_s_at,0.9
205382_s_at,0.9
201645_at,0.9
219856_at,0.9
220513_at,0.9
228504_at,0.9
209747_at,0.9
225575_at,0.9
204279_at,0.9
214829_at,0.9
241233_x_at,0.9
206715_at,0.9
228607_at,0.9
202129_s_at,0.9
210130_s_at,0.9
238196_at,0.9
223159_s_at,0.9
202688_at,0.9
222450_at,0.9
213397_x_at,0.9
205200_at,0.9
227725_at,0.9
205407_at,0.9
228750_at,0.9
238858_at,0.9
238617_at,0.9
218990_s_at,0.9
235763_at,0.9
1553072_at,0.9
224480_s_at,0.9
210933_s_at,0.9
211795_s_at,0.9
211343_s_at,0.9
212143_s_at,0.9
39249_at,0.9
204570_at,0.9
220356_at,0.9
209365_s_at,0.9
225353_s_at,0.9
224918_x_at,0.9
225990_at,0.9
204580_at,0.9
200628_s_at,0.9
231773_at,0.9
208791_at,0.9
204719_at,0.9
220723_s_at,0.9
204035_at,0.9
244111_at,0.9
215887_at,0.9
209318_x_at,0.9
202990_at,0.9
203571_s_at,0.9
231736_x_at,0.9
203895_at,0.9
226304_at,0.9
211639_x_at,0.9
229513_at,0.9
205577_at,0.9
222108_at,0.9
209283_at,0.9
223501_at,0.9
228033_at,0.9
203726_s_at,0.9
215271_at,0.9
205736_at,0.9
206884_s_at,0.9
221750_at,0.9
223185_s_at,0.9
203697_at,0.9
209758_s_at,0.9
227985_at,0.9
226322_at,0.9
213905_x_at,0.9
212230_at,0.9
207935_s_at,0.9
242998_at,0.9
216510_x_at,0.9
205319_at,0.9
206181_at,0.9
240070_at,0.9
211635_x_at,0.9
219093_at,0.9
228167_at,0.9
220784_s_at,0.9
212314_at,0.9
211634_x_at,0.9
216430_x_at,0.9
240259_at,0.9
235568_at,0.9
225681_at,0.8
204475_at,0.8
213869_x_at,0.8
214621_at,0.8
207802_at,0.8
218404_at,0.8
1552367_a_at,0.8
211361_s_at,0.8
226311_at,0.8
226517_at,0.8
205495_s_at,0.8
207602_at,0.8
204320_at,0.8
218804_at,0.8
232777_s_at,0.8
209955_s_at,0.8
41644_at,0.8
213236_at,0.8
229566_at,0.8
236069_at,0.8
203423_at,0.8
202404_s_at,0.8
235735_at,0.8
204588_s_at,0.8
37892_at,0.8
222746_s_at,0.8
230323_s_at,0.8
226022_at,0.8
226218_at,0.8
1557136_at,0.8
206010_at,0.8
219210_s_at,0.8
203789_s_at,0.8
220017_x_at,0.8
208850_s_at,0.8
215103_at,0.8
1568868_at,0.8
211465_x_at,0.8
236534_at,0.8
37145_at,0.8
207351_s_at,0.8
238654_at,0.8
226766_at,0.8
212274_at,0.8
226226_at,0.8
225645_at,0.8
219597_s_at,0.8
243754_at,0.8
227769_at,0.8
225301_s_at,0.8
219836_at,0.8
202540_s_at,0.8
204393_s_at,0.8
202087_s_at,0.8
225799_at,0.8
1555355_a_at,0.8
216733_s_at,0.8
221729_at,0.8
206539_s_at,0.8
210155_at,0.8
215076_s_at,0.8
213135_at,0.8
244056_at,0.8
1553521_at,0.8
209220_at,0.8
204284_at,0.8
202310_s_at,0.8
238697_at,0.8
201422_at,0.8
220276_at,0.8
1566140_at,0.8
1555756_a_at,0.8
201852_x_at,0.8
230560_at,0.8
202901_x_at,0.8
235521_at,0.8
202583_s_at,0.8
201496_x_at,0.8
201462_at,0.8
228714_at,0.8
202627_s_at,0.8
205030_at,0.8
213125_at,0.8
239262_at,0.8
202411_at,0.8
231897_at,0.8
209692_at,0.8
229391_s_at,0.8
219682_s_at,0.8
228224_at,0.8
217497_at,0.8
1555778_a_at,0.8
235068_at,0.8
230748_at,0.8
221404_at,0.8
205844_at,0.8
241866_at,0.8
212276_at,0.8
206093_x_at,0.8
243550_at,0.8
216228_s_at,0.8
205180_s_at,0.8
216836_s_at,0.8
201438_at,0.8
202539_s_at,0.8
221730_at,0.8
1555173_at,0.8
203946_s_at,0.8
213451_x_at,0.8
216333_x_at,0.8
219503_s_at,0.8
240509_s_at,0.8
227059_at,0.8
1553995_a_at,0.8
202357_s_at,0.8
205783_at,0.8
1555777_at,0.8
205686_s_at,0.8
242417_at,0.8
203824_at,0.8
219970_at,0.8
238063_at,0.8
223660_at,0.8
221210_s_at,0.8
241455_at,0.8
214421_x_at,0.8
240399_at,0.8
230505_at,0.8
236225_at,0.8
210095_s_at,0.8
225639_at,0.8
201525_at,0.8
1565909_at,0.8
208792_s_at,0.8
202953_at,0.8
207433_at,0.8
1561685_a_at,0.8
217315_s_at,0.8
206159_at,0.8
227452_at,0.8
227419_x_at,0.8
220088_at,0.8
223611_s_at,0.8
244419_at,0.8
214297_at,0.8
202742_s_at,0.8
225646_at,0.8
228547_at,0.8
211597_s_at,0.8
242206_at,0.8
214814_at,0.8
203818_s_at,0.8
204718_at,0.8
216899_s_at,0.8
206826_at,0.8
229396_at,0.8
238692_at,0.8
239557_at,0.8
206337_at,0.8
219681_s_at,0.8
1552584_at,0.8
222043_at,0.8
213386_at,0.8
203083_at,0.8
215311_at,0.8
228303_at,0.8
212151_at,0.8
239370_at,0.8
228143_at,0.8
227289_at,0.8
205969_at,0.8
1553505_at,0.8
219476_at,0.8
230499_at,0.8
244474_at,0.8
243024_at,0.8
206898_at,0.8
211430_s_at,0.8
229435_at,0.8
218847_at,0.8
202403_s_at,0.8
230361_at,0.8
235210_s_at,0.8
206545_at,0.8
223502_s_at,0.8
233011_at,0.8
207850_at,0.8
205242_at,0.8
214401_at,0.8
240572_s_at,0.8
206698_at,0.8
216973_s_at,0.8
234973_at,0.8
209560_s_at,0.8
209613_s_at,0.8
203747_at,0.8
214836_x_at,0.8
239183_at,0.8
1553602_at,0.8
224795_x_at,0.8
221651_x_at,0.8
218657_at,0.8
203757_s_at,0.8
221671_x_at,0.8
60528_at,0.8
221724_s_at,0.8
201791_s_at,0.8
206407_s_at,0.8
238451_at,0.8
219095_at,0.8
206304_at,0.8
1565162_s_at,0.8
204232_at,0.8
226960_at,0.8
214070_s_at,0.8
206618_at,0.8
202825_at,0.8
228438_at,0.8
214677_x_at,0.8
232082_x_at,0.8
204865_at,0.8
207547_s_at,0.8
209644_x_at,0.8
211657_at,0.8
215646_s_at,0.8
217227_x_at,0.8
217901_at,0.8
213071_at,0.8
204260_at,0.8
1553924_at,0.8
1554921_a_at,0.8
1569065_s_at,0.8
229070_at,0.8
220724_at,0.8
232056_at,0.8
216557_x_at,0.8
207957_s_at,0.8
204654_s_at,0.8
229437_at,0.8
215946_x_at,0.8
226096_at,0.8
242143_at,0.8
204154_at,0.8
220301_at,0.8
224851_at,0.8
209596_at,0.8
215506_s_at,0.8
213502_x_at,0.8
203923_s_at,0.8
236539_at,0.8
209612_s_at,0.8
205828_at,0.8
213603_s_at,0.8
214777_at,0.8
206460_at,0.8
1554899_s_at,0.8
206172_at,0.8
234764_x_at,0.8
230585_at,0.8
227196_at,0.8
221601_s_at,0.8
216265_x_at,0.8
229218_at,0.8
1552532_a_at,0.8
217236_x_at,0.8
221286_s_at,0.8
206214_at,0.7
205789_at,0.7
210399_x_at,0.7
208607_s_at,0.7
206134_at,0.7
206513_at,0.7
203381_s_at,0.7
226145_s_at,0.7
219983_at,0.7
205306_x_at,0.7
211336_x_at,0.7
213929_at,0.7
217508_s_at,0.7
214770_at,0.7
202790_at,0.7
210409_at,0.7
227641_at,0.7
214536_at,0.7
231270_at,0.7
210644_s_at,0.7
206247_at,0.7
219763_at,0.7
209925_at,0.7
227860_at,0.7
202859_x_at,0.7
233586_s_at,0.7
236001_at,0.7
204122_at,0.7
229125_at,0.7
217853_at,0.7
220782_x_at,0.7
204058_at,0.7
228846_at,0.7
219984_s_at,0.7
205270_s_at,0.7
234316_x_at,0.7
1553114_a_at,0.7
223623_at,0.7
226803_at,0.7
1568617_a_at,0.7
203561_at,0.7
1569607_s_at,0.7
230986_at,0.7
220431_at,0.7
213241_at,0.7
219947_at,0.7
223468_s_at,0.7
1560396_at,0.7
232277_at,0.7
228273_at,0.7
225671_at,0.7
213927_at,0.7
227238_at,0.7
208096_s_at,0.7
220620_at,0.7
210895_s_at,0.7
220485_s_at,0.7
228863_at,0.7
223739_at,0.7
229518_at,0.7
209457_at,0.7
209842_at,0.7
228731_at,0.7
1552613_s_at,0.7
225996_at,0.7
214768_x_at,0.7
201641_at,0.7
226237_at,0.7
227241_at,0.7
209763_at,0.7
209074_s_at,0.7
208212_s_at,0.7
229004_at,0.7
230422_at,0.7
1556209_at,0.7
214669_x_at,0.7
235363_at,0.7
229912_at,0.7
238741_at,0.7
230966_at,0.7
205478_at,0.7
205269_at,0.7
209270_at,0.7
209138_x_at,0.7
220664_at,0.7
207558_s_at,0.7
206420_at,0.7
230836_at,0.7
235593_at,0.7
215121_x_at,0.7
219645_at,0.7
228869_at,0.7
219295_s_at,0.7
217378_x_at,0.7
224358_s_at,0.7
227309_at,0.7
231711_at,0.7
215379_x_at,0.7
227747_at,0.7
209374_s_at,0.7
228494_at,0.7
209606_at,0.7
213780_at,0.7
1554985_at,0.7
235299_at,0.7
207039_at,0.7
235981_at,0.7
211883_x_at,0.7
203438_at,0.7
223565_at,0.7
204136_at,0.7
210135_s_at,0.7
1554007_at,0.7
205916_at,0.7
232068_s_at,0.7
205291_at,0.7
216573_at,0.7
230467_at,0.7
216887_s_at,0.7
238439_at,0.7
211644_x_at,0.7
236936_at,0.7
217281_x_at,0.7
216207_x_at,0.7
205328_at,0.7
217551_at,0.7
236573_at,0.7
217022_s_at,0.7
219727_at,0.7
204655_at,0.7
220428_at,0.7
211138_s_at,0.6
229560_at,0.6
241763_s_at,0.6
1560818_at,0.6
213992_at,0.6
223644_s_at,0.6
206877_at,0.6
235229_at,0.6
205470_s_at,0.6
203922_s_at,0.6
1563445_x_at,0.6
225647_s_at,0.6
206576_s_at,0.6
207057_at,0.6
202803_s_at,0.6
209242_at,0.6
209875_s_at,0.6
1558687_a_at,0.6
201720_s_at,0.6
219956_at,0.6
1555349_a_at,0.6
230193_at,0.6
220026_at,0.6
210827_s_at,0.6
213416_at,0.6
205798_at,0.6
213664_at,0.6
209498_at,0.6
208345_s_at,0.6
228523_at,0.6
238668_at,0.6
210538_s_at,0.6
217157_x_at,0.6
231867_at,0.6
201884_at,0.6
1566145_s_at,0.6
202833_s_at,0.6
238017_at,0.6
211889_x_at,0.6
205681_at,0.6
218730_s_at,0.6
1553454_at,0.6
218935_at,0.6
202663_at,0.6
221261_x_at,0.6
204779_s_at,0.6
222722_at,0.6
1559263_s_at,0.6
207878_at,0.6
206025_s_at,0.6
216401_x_at,0.6
229778_at,0.6
204483_at,0.6
211643_x_at,0.6
223720_at,0.6
207114_at,0.6
238834_at,0.6
210133_at,0.5
236738_at,0.5
242943_at,0.5
220330_s_at,0.5
213371_at,0.5
1559584_a_at,0.5
209795_at,0.5
216517_at,0.5
230261_at,0.5
223836_at,0.5
205637_s_at,0.5
229937_x_at,0.5
211742_s_at,0.5
202965_s_at,0.5
217480_x_at,0.5
215176_x_at,0.5
232458_at,0.5
204269_at,0.5
208335_s_at,0.5
216560_x_at,0.5
