ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
203889_at,4.97097633955857,4.71410492901247,16.485455921412,1.67392346156627e-09,1.35092153237996e-05,11.9059902079384
210511_s_at,3.88556257737065,7.61290602522065,15.3137492413707,3.8509241324641605e-09,1.35092153237996e-05,11.2084936067958
227140_at,4.4265805064388,8.11441955185424,15.1668956710422,4.292273455983781e-09,1.35092153237996e-05,11.1160775906178
204415_at,3.27805427651525,9.93370456350328,13.3520630680223,1.78561306570641e-08,4.21493964159998e-05,9.87082113649
204754_at,-4.75932268520341,5.06252809700664,-13.0541322179154,2.29365425284973e-08,4.33133669108142e-05,9.64652542859618
232054_at,-4.09203851796158,4.8657574187072,-12.0180523639504,5.70713361609997e-08,7.80858552716318e-05,8.81727179855243
206558_at,-4.30704582949136,5.25844402669569,-11.8293758114102,6.78695381663477e-08,7.80858552716318e-05,8.65751345648165
223557_s_at,-3.33390815741198,3.98611640925091,-11.7520526718324,7.29145391149476e-08,7.80858552716318e-05,8.5912217085354
228194_s_at,-3.352779613464,4.15948218517823,-11.6918883155917,7.71195810741295e-08,7.80858552716318e-05,8.53930667858437
219932_at,-3.369010127627,4.30841478286129,-11.6172841997971,8.27005457229737e-08,7.80858552716318e-05,8.4745221812717
225354_s_at,-2.90140690235471,7.55765639267754,-11.4668308501038,9.53257299716327e-08,8.18241402174687e-05,8.34247643710455
213790_at,5.64651772683921,5.78177415346247,11.2326504565519,1.19296491834947e-07,9.38664563254645e-05,8.1331648889314
240361_at,-3.55855428659072,4.43422004025765,-11.0525137163699,1.42146083988168e-07,0.000103241794232,7.96895033715802
231766_s_at,3.60770637773969,6.71353626256341,10.8671255139162,1.70668507396903e-07,0.0001128292215798,7.79696368014591
204712_at,-7.12034350149101,6.28769045354651,-10.8178583383688,1.79245744937238e-07,0.0001128292215798,7.75074000247791
222693_at,3.35808477273993,4.45095183800466,10.6967209806616,2.02373824987308e-07,0.0001141752673172,7.63614740216593
241726_at,-4.94800535071398,5.392348335897,-10.6811681941017,2.05568687184125e-07,0.0001141752673172,7.62133749083862
1559606_at,-3.09274089087537,8.43571435888868,-10.6218104670434,2.1827042951953e-07,0.0001144949664179,7.56460958673054
1559607_s_at,-3.10487472284125,10.4347569264334,-10.3810962971137,2.79145877040435e-07,0.0001330187651186,7.33117982696297
232116_at,-2.52887337673383,8.5751380787489,-10.3720651723269,2.81759722767834e-07,0.0001330187651186,7.32231508642643
213050_at,-2.50499139634522,6.95227285294063,-10.2923663679666,3.06002394954878e-07,0.0001375845053887,7.24374480215168
205483_s_at,3.92795495494714,9.60634152300821,10.2227585026824,3.29016601486263e-07,0.0001412079432378,7.17461988457806
220065_at,-2.95024003087005,3.91988701149724,-10.1473114525939,3.56082109601253e-07,0.0001461794469067,7.09916200060608
212354_at,2.72148218658227,9.16934009243216,9.99293823585405,4.19224972056855e-07,0.00016493009109,6.94301288907008
229947_at,3.73627942348656,7.62400411968863,9.92730306899779,4.49633197134589e-07,0.0001698174658937,6.87590006538715
236901_at,3.55432756833247,5.08446287336489,9.86616941843633,4.80097523012124e-07,0.0001698514223001,6.81299775789094
214660_at,2.74465191891745,4.56304092528292,9.84853387448165,4.8929293215755e-07,0.0001698514223001,6.79478125210064
211964_at,2.52496739007415,10.4313055895585,9.82162618310749,5.03689877611114e-07,0.0001698514223001,6.76692584023594
209466_x_at,-3.27746020647532,8.29264292380102,-9.67467759333815,5.90789894677015e-07,0.0001923530408807,6.61348429418512
211276_at,-3.6289721194843,5.43248732871182,-9.62036962877328,6.26967389799863e-07,0.0001938034640837,6.55620783500206
213797_at,3.93650818100033,5.89619537857986,9.5377017050021,6.86686090892822e-07,0.0001938034640837,6.46842492972565
232009_at,3.74337491565454,4.66781743918981,9.53432164482015,6.89254459971304e-07,0.0001938034640837,6.46482032675697
204439_at,2.52012450442201,7.17993656526385,9.53038551243278,6.92258385509963e-07,0.0001938034640837,6.46062117982243
242625_at,3.71562062502457,6.5737343699502,9.52307737528283,6.97873096679506e-07,0.0001938034640837,6.45282033751314
1552496_a_at,-2.80703333497967,4.24615244056073,-9.48225136662234,7.30152981610302e-07,0.0001969744129246,6.40913713037849
204591_at,-3.57697995830701,5.77512586895052,-9.45532528842759,7.52318598262124e-07,0.000197316450133,6.38022908191116
226777_at,5.92118970555963,6.45058070849907,9.31080851027363,8.84320781959421e-07,0.0002241156234956,6.22373818953385
212353_at,2.68090808766944,8.07223313911619,9.29134556717478,9.0392020274734e-07,0.0002241156234956,6.20248910161577
205623_at,-3.07665555968217,8.03685800037107,-9.27023727559472,9.25705286626624e-07,0.0002241156234956,6.1793967543995
204879_at,2.83574841217758,7.24565177398162,9.19451825875061,1.00861358025963e-06,0.0002362781410763,6.09615703663616
212489_at,3.45730281987208,8.56003548565549,9.17843433917223,1.02723156422074e-06,0.0002362781410763,6.07839395157495
209590_at,-2.46641665070715,7.17599081617707,-9.15833774116404,1.05101481944567e-06,0.0002362781410763,6.05615887259946
226702_at,3.33363957839708,7.2436020460483,9.1331708618766,1.08163584375742e-06,0.0002373224786114,6.02825054552118
201506_at,2.74369720335885,11.0737993838127,9.09580109554695,1.12888538463019e-06,0.0002373224786114,5.98667947879622
202952_s_at,4.38745033465937,5.87782286090666,9.09411831910537,1.13106455597493e-06,0.0002373224786114,5.9848038343902
211980_at,2.42592908792485,10.5528366384828,9.04850920184307,1.19188207478506e-06,0.0002446467510895,5.93384606818869
206858_s_at,3.41061598331918,4.24741529072797,9.00439382364766,1.25405965666872e-06,0.0002519325803886,5.88433387354104
204755_x_at,-3.35097850734334,5.4327053005477,-8.85637327604708,1.48946288419624e-06,0.0002847107972206,5.71658513849116
204875_s_at,-2.17423644257787,6.84303338354617,-8.85395914455001,1.49367477024445e-06,0.0002847107972206,5.71382839901644
209587_at,-2.6448512014024,9.12565277011155,-8.81962287663042,1.55498474637096e-06,0.0002847107972206,5.67454621410924
211737_x_at,-3.92524578244714,8.46454728125995,-8.79704537931541,1.59676697761222e-06,0.0002847107972206,5.64864206860758
214453_s_at,2.36372382555277,7.71050224713097,8.78258726705103,1.62415510111704e-06,0.0002847107972206,5.63202251063929
239921_at,-3.6650394454488,4.11097987133245,-8.78068674316519,1.62779260391857e-06,0.0002847107972206,5.62983605332103
227925_at,2.80587432922266,4.25653195047564,8.78042341258265,1.62829729399654e-06,0.0002847107972206,5.62953307149883
214234_s_at,-5.37910920949516,6.77744783948033,-8.73318380367928,1.72161046123687e-06,0.0002955535631817,5.57504928217991
227827_at,-2.79213209224727,6.18620182702043,-8.69296628292989,1.80557904221919e-06,0.0003030091306097,5.52845831322966
205479_s_at,2.84942849243405,8.76755913362224,8.682003410688,1.82922266942993e-06,0.0003030091306097,5.51572509965521
1556698_a_at,-4.05903135132661,8.47704300485784,-8.59417325598652,2.03107941855685e-06,0.0003190542733921,5.41319842095298
211981_at,2.48769452122701,8.71105910108206,8.56968239102001,2.09153502707166e-06,0.0003190542733921,5.38444601651376
223821_s_at,-3.2539473675862,6.54483842629476,-8.55024779995707,2.14088249246756e-06,0.0003190542733921,5.36157869825099
206553_at,2.48468106634759,5.09469608191768,8.53300218325563,2.1857182176699e-06,0.0003190542733921,5.34124910602204
205680_at,6.37152631560352,6.23904891191781,8.52811111220739,2.19861672544191e-06,0.0003190542733921,5.33547688596194
217804_s_at,-2.95819751434376,8.87316128729454,-8.52699395169718,2.20157428699539e-06,0.0003190542733921,5.33415806080245
229450_at,2.61740450209217,9.27677450140134,8.5198708554062,2.2205325329836e-06,0.0003190542733921,5.32574560990168
205959_at,6.49963078408341,5.57044723247119,8.50275559916239,2.26680456798918e-06,0.0003190542733921,5.30550736721116
211269_s_at,2.94621220791037,4.94916984580437,8.49982943728018,2.27481859141162e-06,0.0003190542733921,5.30204374410469
208502_s_at,-2.57046650390993,9.74089182685827,-8.48913192103707,2.30437597088093e-06,0.0003190542733921,5.28937258334973
207714_s_at,2.18113225909146,9.4811731690492,8.48273551976185,2.32224584994828e-06,0.0003190542733921,5.2817894790918
214235_at,-5.38339832970095,6.24962605262184,-8.47941663551958,2.33157645245292e-06,0.0003190542733921,5.2778529068814
223822_at,-3.26115408409901,6.80069661719949,-8.45233260616302,2.40923925455374e-06,0.0003249719577356,5.24567840472134
211726_s_at,-3.29099035929317,7.18490975021722,-8.38614177229228,2.61095691357011e-06,0.0003472204954637,5.16667229413898
236449_at,-2.84547490605435,8.40702787844206,-8.3338207193677,2.78321135878342e-06,0.0003649872451337,5.10384292162585
228268_at,-3.12535889496522,8.50592253291622,-8.30151190433756,2.89563499632232e-06,0.0003745285703462,5.0648772782445
202998_s_at,2.47462878510457,8.04409138288154,8.2612116539412,3.04273366452528e-06,0.0003837963518805,5.01609319768719
209969_s_at,2.71836805424179,8.43495146538983,8.2535992027754,3.0714082567712e-06,0.0003837963518805,5.0068556437542
206300_s_at,4.45301161437945,5.00082123853511,8.22047122444924,3.19961017283405e-06,0.0003837963518805,4.96657176870817
208596_s_at,-3.31615946032665,5.80330163942652,-8.2200473527008,3.20128720413847e-06,0.0003837963518805,4.96605545353602
212473_s_at,2.18865106368005,8.31460903669087,8.21741583860742,3.21171977996918e-06,0.0003837963518805,4.96284952447917
1553808_a_at,-3.06833879648073,4.89727452233522,-8.20259208923683,3.27117288868403e-06,0.0003837963518805,4.94477388711307
1557143_at,2.02809466276035,4.61930927271828,8.1998097559433,3.28246276364323e-06,0.0003837963518805,4.94137813989533
205620_at,-1.85069179759679,5.6822058519822,-8.19735200981192,3.2924702925573e-06,0.0003837963518805,4.93837773745811
203504_s_at,1.73508796171337,7.56281925941509,8.11056325099786,3.66768399491203e-06,0.000422320393658,4.83194172421741
219040_at,-2.00902330909982,6.6336367247288,-8.08376329231779,3.79261091021371e-06,0.0004314437616173,4.79888342199361
203417_at,2.38546081186467,8.11834012915283,8.04077314551341,4.00262491091711e-06,0.0004438141037816,4.74566447905552
210096_at,-3.91417088403087,5.61822065203858,-8.01655591435192,4.12638595299974e-06,0.0004438141037816,4.71558188588831
209465_x_at,-4.51231354641408,7.89533605990457,-7.9975565128174,4.22634920079859e-06,0.0004438141037816,4.69192860470032
204416_x_at,3.56081960609957,8.54583060747471,7.97830962227356,4.33026344584854e-06,0.0004438141037816,4.66792024830581
227194_at,-5.72935982876902,6.72345853559814,-7.96821091856317,4.38587784985088e-06,0.0004438141037816,4.65530429745523
241412_at,-2.75397285089633,3.94286566366173,-7.95942585597593,4.43488011325274e-06,0.0004438141037816,4.64431881414449
226609_at,2.17723275735586,7.21655573313727,7.95571063307669,4.45577935867405e-06,0.0004438141037816,4.63967005356411
211719_x_at,2.38417828191123,11.7658137267045,7.94880639732345,4.49489834395712e-06,0.0004438141037816,4.63102626544665
235589_s_at,-2.00726105141995,6.11132858236439,-7.94848036011522,4.49675472001496e-06,0.0004438141037816,4.63061793057479
233002_at,3.90889363348499,4.28644022445772,7.94461782548853,4.51880961896318e-06,0.0004438141037816,4.62577938477348
227828_s_at,2.75907585372126,5.47797887236083,7.94260186087869,4.53036665767926e-06,0.0004438141037816,4.62325325228029
203915_at,3.42112853356091,8.60919885612217,7.94254531347843,4.53069128620092e-06,0.0004438141037816,4.6231823872524
212344_at,2.21692407974881,7.17499125068634,7.94155271181478,4.53639369224317e-06,0.0004438141037816,4.62193839506109
207206_s_at,-5.12414688192312,8.84443442415926,-7.93723681303794,4.56127762885002e-06,0.0004438141037816,4.61652796250763
225259_at,-2.78237692191822,7.12707509569505,-7.91870460294827,4.66980081436363e-06,0.0004438141037816,4.59326868310236
215125_s_at,-4.05382681410271,6.31345080142432,-7.91421527776671,4.69650373099736e-06,0.0004438141037816,4.58762760421702
225817_at,-2.68418318798569,7.68571163503429,-7.90787750642397,4.73448000847967e-06,0.0004438141037816,4.5796594349878
204256_at,-2.08837314301347,7.70513774129428,-7.90430407668833,4.75603701239278e-06,0.0004438141037816,4.57516445538689
219995_s_at,-1.99737701878079,9.66451290668959,-7.89798200467284,4.7944332329723e-06,0.0004438141037816,4.56720795514399
203153_at,2.74656252960722,8.17160038003346,7.84437820928355,5.1336410114571e-06,0.0004706003731085,4.49953858613519
226997_at,3.60821397650022,6.42105411782527,7.82122543924129,5.28801663659995e-06,0.0004800908950266,4.47019540164272
205073_at,-1.79413789692399,6.45140497018283,-7.80659536645908,5.38812175417107e-06,0.0004845204343131,4.45161771432157
204747_at,2.31407297509948,7.81757371057233,7.79550987707393,5.46532327050908e-06,0.0004868262483032,4.4375224765131
204259_at,6.17752939054942,7.1658873714977,7.78198975225341,5.56108577165792e-06,0.0004907268397756,4.42030989689975
206605_at,-4.44485980075667,7.98861305056612,-7.77232476318337,5.6306422939921e-06,0.0004922641161099,4.4079906907204
205350_at,-2.01149929348014,7.18307520835989,-7.76417637430778,5.69000757202889e-06,0.0004928903806889,4.39759508865249
210280_at,-1.86475157135389,7.57889884713106,-7.74399014914191,5.83997859633259e-06,0.0005003448564005,4.37180434498994
227676_at,-3.2023953056931,8.4469301148361,-7.7384273457418,5.88204607715108e-06,0.0005003448564005,4.36468769453445
205999_x_at,-5.16435176229103,6.3183114341472,-7.7167082744061,6.04942208076811e-06,0.0005099878864876,4.33686298425332
209679_s_at,-1.67105514605851,8.95133081061175,-7.70228723447352,6.16336666232822e-06,0.0005149956462451,4.31835366024216
228469_at,-1.72849099323433,6.37661697884636,-7.68590421049299,6.2956054876899e-06,0.0005214307632874,4.29729290682727
225681_at,4.43898694404461,9.10280218773011,7.66779248225644,6.44533846110365e-06,0.0005243791374947,4.27396865215175
214974_x_at,5.66137396639743,4.93996385783989,7.66575997526844,6.46237779394445e-06,0.0005243791374947,4.27134848867347
216442_x_at,2.33533928988964,11.7832286180554,7.66155133296759,6.49781392574508e-06,0.0005243791374947,4.26592126996967
212510_at,-1.66880310045526,8.28366072766831,-7.63888904179829,6.69223378575396e-06,0.0005354921305516,4.23665701200415
229740_at,-3.12221884706593,8.14572481300364,-7.61737350620235,6.88258159400295e-06,0.000546095255551,4.20881058333016
205941_s_at,3.42619556056519,6.57068606280418,7.597422885125,7.06426437329026e-06,0.0005558398684383,4.18293459077132
206094_x_at,-3.76404755651087,6.59077103098721,-7.58583535912202,7.17213649938459e-06,0.0005591494986102,4.1678812298985
203325_s_at,2.6505518312505,8.86900558974532,7.58024942461286,7.22476581555275e-06,0.0005591494986102,4.16061814807693
236249_at,1.97242551115577,6.71297258896865,7.57352787904621,7.28864258369785e-06,0.0005595070184981,4.15187297783212
222830_at,-2.47603066933605,10.3684587781449,-7.54811314106656,7.53567886771893e-06,0.0005704165123222,4.11875221288402
229860_x_at,1.8516806623572,8.40842810972329,7.54066070369864,7.60980414150335e-06,0.0005704165123222,4.1090237397628
233903_s_at,-2.21960424854788,5.54856072024548,-7.53612872762388,7.65526207337667e-06,0.0005704165123222,4.10310402532065
227782_at,-2.30376898046531,8.0182395455947,-7.53337888968262,7.68298573951723e-06,0.0005704165123222,4.09951081731739
204753_s_at,-3.26434223748536,5.50691752764166,-7.52482364383228,7.76992773441458e-06,0.0005704165123222,4.08832521327965
212488_at,2.92933857925245,9.1928764948688,7.52018731651599,7.81748296730882e-06,0.0005704165123222,4.08225932097571
227197_at,-2.35696726349244,6.14182993772571,-7.51397137782229,7.88172923837899e-06,0.0005704165123222,4.07412223472592
204475_at,6.26246424912549,9.34968046934288,7.51086368834057,7.91406091021128e-06,0.0005704165123222,4.0700521133235
212224_at,-3.41724849612374,8.78782420969879,-7.48853339175632,8.15059109235143e-06,0.0005830142507119,4.04076810064025
228617_at,2.2196862138245,8.97354066739789,7.4525931696198,8.54729274686885e-06,0.0006052939706695,3.99349500803083
210495_x_at,2.3405729140573,11.783821736078,7.44880640167505,8.59027664369049e-06,0.0006052939706695,3.98850402736376
230444_at,2.07521400050523,4.72823888919066,7.43952420753211,8.69661978800503e-06,0.0006082480299136,3.97626184902969
221698_s_at,2.14774744655509,7.98271282769664,7.42277038344393,8.89214095892585e-06,0.0006173499627513,3.95413592420013
239708_at,-1.92558491101826,4.7765686657428,-7.40658922628833,9.08544396729562e-06,0.0006261661455416,3.93273020073675
231145_at,-4.28093847933003,6.95852153042079,-7.39854971382889,9.18315075802053e-06,0.0006283138366465,3.92208168899871
235821_at,3.30784402177487,5.69179518301821,7.39283914714229,9.25323482575609e-06,0.0006285542678042,3.91451258767405
218943_s_at,2.26179895461955,6.86405193126045,7.38559324599661,9.34298531426539e-06,0.0006301176238378,3.90490209247333
209368_at,-2.13675332135759,6.4161517541643,-7.37467879329158,9.47993604010986e-06,0.0006348195467426,3.89041239449065
1560712_at,-7.08167904093543,8.90197888098716,-7.35919439173745,9.67792102185997e-06,0.0006435135935802,3.86982795526794
204341_at,-1.77629365239538,9.46559164490969,-7.34381555971173,9.878934656326e-06,0.000652286021154,3.84935151669483
228568_at,-2.74986181395845,7.56902654712809,-7.32995220951278,1.00639648568851e-05,0.0006598885845743,3.83086523457174
212464_s_at,2.19767782569562,11.6143444730112,7.31439461445473,1.02760254733836e-05,0.0006691464311702,3.81008846282517
201325_s_at,-2.73743538996985,11.2381721555612,-7.3043916886139,1.04148896660808e-05,0.0006735437549803,3.79671231893262
235849_at,-2.66365956456895,8.02461108852606,-7.2809992803985,1.07475168241749e-05,0.0006796553373829,3.76537792581326
202311_s_at,4.51981484925658,8.65749024894207,7.28022952975278,1.07586532701138e-05,0.0006796553373829,3.76434556055373
212013_at,2.6565608406059,8.13507085705995,7.27585611862058,1.08221604176085e-05,0.0006796553373829,3.7584785355529
206023_at,-2.86253330327395,10.2472244740694,-7.27496550895045,1.08351421329902e-05,0.0006796553373829,3.75728344165489
219684_at,2.8011075800794,7.10708399981592,7.27121924810028,1.08899308177604e-05,0.0006796553373829,3.75225520522182
210868_s_at,-2.30919944667778,5.98499165172244,-7.26772606995504,1.09412848212459e-05,0.0006796553373829,3.74756491951792
227366_at,-2.24970543005185,7.98413493034463,-7.24677764986246,1.12547287803687e-05,0.0006933457248626,3.71940230004528
218262_at,-2.17080759428297,8.19950459213078,-7.24116542004139,1.13403216158151e-05,0.0006933457248626,3.71184707695332
214156_at,-1.58431460415046,5.91442460774362,-7.2384507348878,1.13819728186517e-05,0.0006933457248626,3.70819099178797
201954_at,1.81218777090421,10.256487995081,7.22756076141516,1.15507061472502e-05,0.0006991138938611,3.69351437673064
235385_at,-2.64290870034736,6.7394855189087,-7.20940562328919,1.18379750776227e-05,0.0007077074866671,3.66900999058301
216244_at,-3.49325504003273,5.40562796418618,-7.20704547663194,1.18758763933523e-05,0.0007077074866671,3.66582110582699
230820_at,1.68384083394691,5.4887872275157,7.19908004504941,1.2004751794167e-05,0.0007077074866671,3.65505302144423
241925_x_at,-2.11687930091206,5.23956669517567,-7.19727202854957,1.20342117247993e-05,0.0007077074866671,3.6526076291581
202263_at,-1.85791484627357,10.3003962269289,-7.1935849027241,1.20945294526899e-05,0.0007077074866671,3.64761928829193
208851_s_at,2.44339414426084,7.84580062444,7.19067213585587,1.21424076297482e-05,0.0007077074866671,3.64367725373925
218986_s_at,1.81588737580068,8.25674113143085,7.18098183419044,1.2303152384244e-05,0.0007091945721337,3.63055429328753
1552365_at,-4.24425102616401,6.54905387866601,-7.17595769432291,1.23873867945148e-05,0.0007091945721337,3.62374530030673
222520_s_at,-2.38857161603019,5.04908559170016,-7.17560910518926,1.23932540141997e-05,0.0007091945721337,3.62327274323159
219747_at,-2.07963976685542,6.4936689025524,-7.13872577419167,1.30311322120737e-05,0.0007381009369916,3.57317742622007
237105_at,1.72422550071409,4.64209049972511,7.13739794309552,1.30547401480207e-05,0.0007381009369916,3.57137042912068
228653_at,-3.73688047480676,7.15769661790726,-7.1159311907222,1.34428061871135e-05,0.0007509026888875,3.54212306722633
227826_s_at,-2.96026705407611,6.0944017197651,-7.11048561910859,1.35431941248418e-05,0.0007509026888875,3.53469354915548
206349_at,-2.49030010326917,3.81602721837426,-7.10980286861482,1.35558368174371e-05,0.0007509026888875,3.53376176549769
228825_at,-2.66745407153687,6.99680794728683,-7.10310640696218,1.36805069026156e-05,0.0007509026888875,3.52461932607399
204303_s_at,-1.7937266504086,6.83187150351278,-7.09787383737136,1.37787747650811e-05,0.0007509026888875,3.51747113394287
210505_at,-3.67639626587192,7.96391124658755,-7.09598302131405,1.38144694180168e-05,0.0007509026888875,3.51488715829833
1552685_a_at,-1.96189073814767,6.47967902016183,-7.09474683667367,1.38378593376865e-05,0.0007509026888875,3.51319752755459
207610_s_at,3.20893066010005,5.2979261401076,7.07202039416058,1.42754833424184e-05,0.0007702235069663,3.48209675382645
227401_at,-1.7613436782417,5.55153064665987,-7.03715929420914,1.49757192995097e-05,0.0008023098593251,3.43424949683219
225285_at,2.05476426123971,7.44873820516785,7.03404067497819,1.50401233955246e-05,0.0008023098593251,3.42996085901587
212977_at,2.17575129481674,8.29313960663925,7.02316728619298,1.52669961827181e-05,0.0008098369548158,3.41499740702313
223988_x_at,-1.58668660753289,9.09553941700537,-7.01741919400278,1.53884025902869e-05,0.0008117167444552,3.40708044420361
205833_s_at,-3.13724023693237,7.1909451041929,-7.00582060442219,1.56365254158358e-05,0.0008200257813914,3.39109134181032
224701_at,1.82565685041102,8.1897956191117,7.00198008204982,1.57196215242372e-05,0.0008200257813914,3.38579286661346
213553_x_at,2.71900512615226,8.71886965342271,6.98362797142395,1.61232554507939e-05,0.0008357431717338,3.3604452121842
227899_at,-2.60935523415989,5.83389499758618,-6.97997139458729,1.6204990572242e-05,0.0008357431717338,3.35538913918808
