gene_id,rf_acc_score
223963_s_at,0.9166666666666666
1552487_a_at,0.9166666666666666
211756_at,0.9166666666666666
203510_at,0.9166666666666666
231936_at,0.9166666666666666
232164_s_at,0.9166666666666666
239828_at,0.9166666666666666
1554314_at,0.9166666666666666
202345_s_at,0.9166666666666666
228863_at,0.9166666666666666
230877_at,0.9166666666666666
232165_at,0.9166666666666666
1556163_a_at,0.9166666666666666
227372_s_at,0.9166666666666666
224102_at,0.9166666666666666
210355_at,0.9166666666666666
201249_at,0.9166666666666666
1554600_s_at,0.9166666666666666
1561673_at,0.9166666666666666
241193_at,0.9166666666666666
220021_at,0.9166666666666666
221676_s_at,0.9166666666666666
1554274_a_at,0.9166666666666666
207373_at,0.9166666666666666
220927_s_at,0.9166666666666666
206924_at,0.9166666666666666
202234_s_at,0.9166666666666666
210941_at,0.9166666666666666
208156_x_at,0.9166666666666666
225520_at,0.9166666666666666
208613_s_at,0.9166666666666666
204415_at,0.9166666666666666
218368_s_at,0.9166666666666666
209900_s_at,0.9166666666666666
209800_at,0.9166666666666666
206300_s_at,0.9166666666666666
206858_s_at,0.9166666666666666
211527_x_at,0.9166666666666666
221249_s_at,0.9166666666666666
217168_s_at,0.9166666666666666
203083_at,0.9166666666666666
209576_at,0.9166666666666666
202627_s_at,0.9166666666666666
201329_s_at,0.9166666666666666
203650_at,0.9166666666666666
202311_s_at,0.9166666666666666
204926_at,0.9166666666666666
232174_at,0.9166666666666666
206129_s_at,0.9166666666666666
226773_at,0.9166666666666666
239360_at,0.9166666666666666
209684_at,0.9166666666666666
206927_s_at,0.9166666666666666
205572_at,0.9166666666666666
238979_at,0.9166666666666666
221126_at,0.9166666666666666
206122_at,0.9166666666666666
205483_s_at,0.9166666666666666
205375_at,0.9166666666666666
244321_at,0.9166666666666666
226576_at,0.9166666666666666
211195_s_at,0.9166666666666666
206581_at,0.9166666666666666
201250_s_at,0.9166666666666666
214290_s_at,0.9166666666666666
235535_x_at,0.9166666666666666
213012_at,0.9166666666666666
239610_at,0.9166666666666666
239017_at,0.9166666666666666
211148_s_at,0.9166666666666666
243555_at,0.9166666666666666
1553401_at,0.9166666666666666
1562290_at,0.9166666666666666
231094_s_at,0.9166666666666666
206343_s_at,0.9166666666666666
234416_at,0.9166666666666666
205479_s_at,0.9166666666666666
226311_at,0.9166666666666666
235549_at,0.9166666666666666
225258_at,0.9166666666666666
233052_at,0.9166666666666666
1566029_at,0.9166666666666666
1562068_at,0.9166666666666666
225664_at,0.9166666666666666
239809_at,0.9166666666666666
213112_s_at,0.9166666666666666
231924_at,0.9166666666666666
242397_at,0.9166666666666666
236034_at,0.9166666666666666
229947_at,0.9166666666666666
217997_at,0.9166666666666666
1552946_at,0.9166666666666666
213587_s_at,0.9166666666666666
207121_s_at,0.9166666666666666
219787_s_at,0.9166666666666666
206231_at,0.9166666666666666
1557389_at,0.9166666666666666
242239_at,0.9166666666666666
202934_at,0.9166666666666666
237261_at,0.9166666666666666
206091_at,0.9166666666666666
229400_at,0.9166666666666666
203332_s_at,0.9166666666666666
215074_at,0.9166666666666666
207692_s_at,0.9166666666666666
203528_at,0.9166666666666666
1561254_at,0.9166666666666666
218872_at,0.9166666666666666
202746_at,0.9166666666666666
204215_at,0.9166666666666666
201287_s_at,0.9166666666666666
40524_at,0.9166666666666666
219396_s_at,0.9166666666666666
212488_at,0.9166666666666666
226278_at,0.9166666666666666
228054_at,0.9166666666666666
209447_at,0.9166666666666666
204339_s_at,0.9166666666666666
237690_at,0.9166666666666666
230887_at,0.9166666666666666
242380_at,0.9166666666666666
244313_at,0.9166666666666666
202404_s_at,0.9166666666666666
227646_at,0.9166666666666666
238835_at,0.9166666666666666
204005_s_at,0.9166666666666666
203325_s_at,0.9166666666666666
201810_s_at,0.9166666666666666
240552_at,0.9166666666666666
215014_at,0.9166666666666666
225816_at,0.9166666666666666
218280_x_at,0.9166666666666666
242944_at,0.9166666666666666
221729_at,0.9166666666666666
241430_at,0.9166666666666666
212563_at,0.9166666666666666
1557578_at,0.9166666666666666
213397_x_at,0.9166666666666666
230012_at,0.9166666666666666
209270_at,0.9166666666666666
1568868_at,0.9166666666666666
216561_x_at,0.9166666666666666
239708_at,0.9166666666666666
238482_at,0.9166666666666666
223452_s_at,0.9166666666666666
204141_at,0.9166666666666666
242046_at,0.9166666666666666
212489_at,0.9166666666666666
208636_at,0.9166666666666666
1554283_at,0.9166666666666666
221675_s_at,0.9166666666666666
1563674_at,0.9166666666666666
212817_at,0.9166666666666666
202992_at,0.9166666666666666
235621_at,0.9166666666666666
1553672_at,0.9166666666666666
230240_at,0.9166666666666666
230361_at,0.9166666666666666
205959_at,0.9166666666666666
209612_s_at,0.9166666666666666
202604_x_at,0.9166666666666666
228640_at,0.9166666666666666
232918_at,0.9166666666666666
1557094_at,0.9166666666666666
223687_s_at,0.9166666666666666
232210_at,0.9166666666666666
238524_at,0.9166666666666666
226184_at,0.9166666666666666
217621_at,0.9166666666666666
227502_at,0.9166666666666666
229865_at,0.9166666666666666
202998_s_at,0.9166666666666666
223220_s_at,0.9166666666666666
202949_s_at,0.9166666666666666
227512_at,0.9166666666666666
230670_at,0.9166666666666666
227719_at,0.9166666666666666
225191_at,0.9166666666666666
206503_x_at,0.9166666666666666
228528_at,0.9166666666666666
227135_at,0.9166666666666666
223278_at,0.9166666666666666
228530_at,0.9166666666666666
1552319_a_at,0.9166666666666666
233790_at,0.9166666666666666
225775_at,0.9166666666666666
206725_x_at,0.9166666666666666
236593_at,0.9166666666666666
205916_at,0.9166666666666666
219773_at,0.9166666666666666
1560017_at,0.9166666666666666
217838_s_at,0.9166666666666666
221070_s_at,0.9166666666666666
219412_at,0.9166666666666666
205227_at,0.9166666666666666
1557938_s_at,0.9166666666666666
209301_at,0.9166666666666666
226382_at,0.9166666666666666
1563392_at,0.9166666666666666
222303_at,0.9166666666666666
223903_at,0.9166666666666666
202156_s_at,0.9166666666666666
212014_x_at,0.9166666666666666
210954_s_at,0.9166666666666666
222723_at,0.9166666666666666
221730_at,0.9166666666666666
202947_s_at,0.9166666666666666
1558152_at,0.9166666666666666
231496_at,0.9166666666666666
212097_at,0.9166666666666666
227809_at,0.9166666666666666
219702_at,0.9166666666666666
204348_s_at,0.9166666666666666
1556985_at,0.9166666666666666
205794_s_at,0.9166666666666666
219667_s_at,0.9166666666666666
230866_at,0.9166666666666666
229933_at,0.9166666666666666
230111_at,0.9166666666666666
1555778_a_at,0.9166666666666666
243487_at,0.9166666666666666
234192_s_at,0.9166666666666666
1560119_at,0.9166666666666666
211576_s_at,0.9166666666666666
231068_at,0.9166666666666666
203417_at,0.9166666666666666
229779_at,0.9166666666666666
228277_at,0.9166666666666666
203887_s_at,0.9166666666666666
203888_at,0.9166666666666666
226473_at,0.9166666666666666
232005_at,0.9166666666666666
242915_at,0.9166666666666666
206032_at,0.9166666666666666
35974_at,0.9166666666666666
205832_at,0.9166666666666666
225292_at,0.9166666666666666
204914_s_at,0.9166666666666666
227525_at,0.9166666666666666
209294_x_at,0.9166666666666666
240522_at,0.9166666666666666
226771_at,0.9166666666666666
206077_at,0.9166666666666666
225646_at,0.9166666666666666
207060_at,0.9166666666666666
1570226_at,0.9166666666666666
243423_at,0.9166666666666666
214298_x_at,0.9166666666666666
225288_at,0.9166666666666666
209955_s_at,0.9166666666666666
223574_x_at,0.9166666666666666
217528_at,0.9166666666666666
201984_s_at,0.9166666666666666
1569303_s_at,0.9166666666666666
1558832_at,0.9166666666666666
215297_at,0.9166666666666666
240665_at,0.9166666666666666
223058_at,0.9166666666666666
223469_at,0.9166666666666666
201010_s_at,0.9166666666666666
203788_s_at,0.9166666666666666
1566040_at,0.9166666666666666
224020_at,0.9166666666666666
230197_s_at,0.9166666666666666
237441_at,0.9166666666666666
224339_s_at,0.9166666666666666
1559340_at,0.9166666666666666
205159_at,0.9166666666666666
1569588_x_at,0.9166666666666666
232170_at,0.9166666666666666
228531_at,0.9166666666666666
241505_at,0.9166666666666666
209162_s_at,0.9166666666666666
209443_at,0.9166666666666666
204033_at,0.9166666666666666
204833_at,0.9166666666666666
242189_at,0.9166666666666666
1566471_at,0.9166666666666666
213438_at,0.9166666666666666
1561561_x_at,0.9166666666666666
220123_at,0.9166666666666666
207345_at,0.9166666666666666
209205_s_at,0.9166666666666666
214146_s_at,0.9166666666666666
243611_at,0.9166666666666666
204948_s_at,0.9166666666666666
226847_at,0.9166666666666666
230440_at,0.9166666666666666
233290_at,0.9166666666666666
232541_at,0.9166666666666666
1557257_at,0.9166666666666666
214804_at,0.9166666666666666
228499_at,0.9166666666666666
225293_at,0.9166666666666666
214156_at,0.9166666666666666
244794_at,0.9166666666666666
219999_at,0.9166666666666666
207156_at,0.9166666666666666
1553413_at,0.9166666666666666
237033_at,0.9166666666666666
205829_at,0.9166666666666666
236286_at,0.9166666666666666
244158_at,0.9166666666666666
207526_s_at,0.9166666666666666
222771_s_at,0.9166666666666666
241227_at,0.9166666666666666
227461_at,0.9166666666666666
209539_at,0.9166666666666666
206310_at,0.9166666666666666
205239_at,0.9166666666666666
213071_at,0.9166666666666666
223600_s_at,0.9166666666666666
219631_at,0.9166666666666666
222958_s_at,0.9166666666666666
207761_s_at,0.9166666666666666
211161_s_at,0.9166666666666666
234605_at,0.9166666666666666
207100_s_at,0.9166666666666666
232492_at,0.9166666666666666
214073_at,0.9166666666666666
221921_s_at,0.9166666666666666
242872_at,0.9166666666666666
211013_x_at,0.9166666666666666
221009_s_at,0.9166666666666666
213139_at,0.9166666666666666
1564591_a_at,0.9166666666666666
1553051_s_at,0.9166666666666666
221350_at,0.9166666666666666
203799_at,0.9166666666666666
218730_s_at,0.9166666666666666
227344_at,0.9166666666666666
1560745_at,0.9166666666666666
211122_s_at,0.9166666666666666
242535_at,0.9166666666666666
209685_s_at,0.9166666666666666
210163_at,0.9166666666666666
222073_at,0.9166666666666666
214572_s_at,0.9166666666666666
1570136_at,0.9166666666666666
203474_at,0.9166666666666666
210450_at,0.9166666666666666
211203_s_at,0.9166666666666666
206218_at,0.9166666666666666
203726_s_at,0.9166666666666666
1564630_at,0.9166666666666666
244350_at,0.9166666666666666
213797_at,0.9166666666666666
207768_at,0.9166666666666666
216816_at,0.9166666666666666
210843_s_at,0.9166666666666666
229686_at,0.9166666666666666
232036_at,0.9166666666666666
219753_at,0.9166666666666666
223625_at,0.9166666666666666
208416_s_at,0.9166666666666666
218986_s_at,0.9166666666666666
215033_at,0.9166666666666666
1558995_at,0.9166666666666666
239049_at,0.9166666666666666
235834_at,0.9166666666666666
206110_at,0.9166666666666666
219642_s_at,0.9166666666666666
242292_at,0.9166666666666666
208133_at,0.9166666666666666
1555785_a_at,0.9166666666666666
1560562_a_at,0.9166666666666666
242476_at,0.9166666666666666
234481_at,0.9166666666666666
1553380_at,0.9166666666666666
206093_x_at,0.9166666666666666
244720_at,0.9166666666666666
219691_at,0.9166666666666666
215906_at,0.9166666666666666
203470_s_at,0.9166666666666666
230941_at,0.9166666666666666
221283_at,0.9166666666666666
232639_at,0.9166666666666666
220709_at,0.9166666666666666
239183_at,0.9166666666666666
231029_at,0.9166666666666666
1557241_a_at,0.9166666666666666
206159_at,0.9166666666666666
212003_at,0.9166666666666666
233694_at,0.9166666666666666
228529_at,0.9166666666666666
214481_at,0.9166666666666666
242908_x_at,0.9166666666666666
1554997_a_at,0.9166666666666666
211518_s_at,0.9166666666666666
216005_at,0.9166666666666666
236353_at,0.9166666666666666
210133_at,0.9166666666666666
231142_at,0.9166666666666666
239244_at,0.9166666666666666
1554636_at,0.9166666666666666
233251_at,0.9166666666666666
238454_at,0.9166666666666666
230896_at,0.9166666666666666
1555551_at,0.9166666666666666
204223_at,0.9166666666666666
219704_at,0.9166666666666666
217294_s_at,0.9166666666666666
210236_at,0.9166666666666666
212472_at,0.9166666666666666
216333_x_at,0.9166666666666666
206371_at,0.9166666666666666
232929_at,0.9166666666666666
1560950_at,0.9166666666666666
206519_x_at,0.9166666666666666
216487_at,0.9166666666666666
242625_at,0.9166666666666666
233720_at,0.9166666666666666
229964_at,0.9166666666666666
222322_at,0.9166666666666666
214981_at,0.9166666666666666
239894_at,0.9166666666666666
200629_at,0.9166666666666666
225571_at,0.9166666666666666
1556749_at,0.9166666666666666
228891_at,0.9166666666666666
227123_at,0.9166666666666666
216373_at,0.9166666666666666
224239_at,0.9166666666666666
237124_at,0.9166666666666666
216880_at,0.9166666666666666
204199_at,0.9166666666666666
226192_at,0.9166666666666666
219841_at,0.9166666666666666
216089_at,0.9166666666666666
232676_x_at,0.9166666666666666
219041_s_at,0.9166666666666666
1559618_at,0.9166666666666666
1570093_at,0.9166666666666666
214601_at,0.9166666666666666
1556131_s_at,0.9166666666666666
220999_s_at,0.9166666666666666
231334_at,0.9166666666666666
220810_at,0.9166666666666666
242206_at,0.9166666666666666
242697_at,0.9166666666666666
214407_x_at,0.9166666666666666
205724_at,0.9166666666666666
235779_at,0.9166666666666666
224238_at,0.9166666666666666
204747_at,0.9166666666666666
224499_s_at,0.9166666666666666
1562633_at,0.9166666666666666
201497_x_at,0.9166666666666666
211451_s_at,0.9166666666666666
239412_at,0.9166666666666666
210189_at,0.9166666666666666
215223_s_at,0.9166666666666666
228788_at,0.9166666666666666
210633_x_at,0.9166666666666666
225763_at,0.9166666666666666
244857_at,0.9166666666666666
208434_at,0.9166666666666666
1553646_at,0.9166666666666666
1555292_at,0.9166666666666666
218982_s_at,0.9166666666666666
231726_at,0.9166666666666666
211396_at,0.9166666666666666
208247_at,0.9166666666666666
201490_s_at,0.9166666666666666
225619_at,0.9166666666666666
229830_at,0.9166666666666666
242283_at,0.9166666666666666
237873_s_at,0.9166666666666666
236141_at,0.9166666666666666
206478_at,0.9166666666666666
214162_at,0.9166666666666666
222774_s_at,0.9166666666666666
1552938_at,0.9166666666666666
211924_s_at,0.9166666666666666
1558120_at,0.9166666666666666
231418_at,0.9166666666666666
205782_at,0.9166666666666666
231040_at,0.9166666666666666
201766_at,0.9166666666666666
38037_at,0.9166666666666666
1557835_at,0.9166666666666666
244074_at,0.9166666666666666
213309_at,0.9166666666666666
1554301_at,0.9166666666666666
215104_at,0.9166666666666666
228044_at,0.9166666666666666
1558323_at,0.9166666666666666
225767_at,0.9166666666666666
227271_at,0.9166666666666666
223841_s_at,0.9166666666666666
217552_x_at,0.9166666666666666
1563635_at,0.9166666666666666
1563704_at,0.9166666666666666
1558460_at,0.9166666666666666
1561687_a_at,0.9166666666666666
215448_at,0.9166666666666666
239027_at,0.9166666666666666
1557166_at,0.9166666666666666
220254_at,0.9166666666666666
216604_s_at,0.9166666666666666
243191_at,0.9166666666666666
214115_at,0.9166666666666666
207547_s_at,0.9166666666666666
204363_at,0.9166666666666666
1561596_at,0.9166666666666666
1553247_a_at,0.9166666666666666
241844_x_at,0.9166666666666666
230858_at,0.9166666666666666
240053_x_at,0.9166666666666666
205118_at,0.9166666666666666
221127_s_at,0.9166666666666666
213412_at,0.9166666666666666
231013_at,0.9166666666666666
237297_at,0.9166666666666666
232674_at,0.8333333333333334
1569439_at,0.8333333333333334
213506_at,0.8333333333333334
212236_x_at,0.8333333333333334
210026_s_at,0.8333333333333334
211964_at,0.8333333333333334
212179_at,0.8333333333333334
238105_x_at,0.8333333333333334
1554413_s_at,0.8333333333333334
204953_at,0.8333333333333334
1555779_a_at,0.8333333333333334
226600_at,0.8333333333333334
212672_at,0.8333333333333334
216548_x_at,0.8333333333333334
232442_at,0.8333333333333334
223642_at,0.8333333333333334
224773_at,0.8333333333333334
223520_s_at,0.8333333333333334
218468_s_at,0.8333333333333334
232330_at,0.8333333333333334
225820_at,0.8333333333333334
209863_s_at,0.8333333333333334
224774_s_at,0.8333333333333334
226129_at,0.8333333333333334
205574_x_at,0.8333333333333334
204581_at,0.8333333333333334
218469_at,0.8333333333333334
238586_at,0.8333333333333334
204793_at,0.8333333333333334
220559_at,0.8333333333333334
238622_at,0.8333333333333334
239321_at,0.8333333333333334
45297_at,0.8333333333333334
1559078_at,0.8333333333333334
204126_s_at,0.8333333333333334
207517_at,0.8333333333333334
38521_at,0.8333333333333334
203744_at,0.8333333333333334
219304_s_at,0.8333333333333334
218691_s_at,0.8333333333333334
237285_at,0.8333333333333334
212980_at,0.8333333333333334
227533_at,0.8333333333333334
205535_s_at,0.8333333333333334
207749_s_at,0.8333333333333334
226344_at,0.8333333333333334
226975_at,0.8333333333333334
214763_at,0.8333333333333334
225806_at,0.8333333333333334
202235_at,0.8333333333333334
1564435_a_at,0.8333333333333334
205246_at,0.8333333333333334
228010_at,0.8333333333333334
37512_at,0.8333333333333334
226997_at,0.8333333333333334
204845_s_at,0.8333333333333334
204595_s_at,0.8333333333333334
218847_at,0.8333333333333334
222581_at,0.8333333333333334
205801_s_at,0.8333333333333334
226489_at,0.8333333333333334
202157_s_at,0.8333333333333334
218796_at,0.8333333333333334
210839_s_at,0.8333333333333334
237127_at,0.8333333333333334
233109_at,0.8333333333333334
1558662_s_at,0.8333333333333334
218517_at,0.8333333333333334
220756_s_at,0.8333333333333334
212276_at,0.8333333333333334
205815_at,0.8333333333333334
203036_s_at,0.8333333333333334
217924_at,0.8333333333333334
1556221_a_at,0.8333333333333334
239853_at,0.8333333333333334
1557531_a_at,0.8333333333333334
204944_at,0.8333333333333334
209260_at,0.8333333333333334
221489_s_at,0.8333333333333334
204596_s_at,0.8333333333333334
229934_at,0.8333333333333334
203685_at,0.8333333333333334
201656_at,0.8333333333333334
218888_s_at,0.8333333333333334
219693_at,0.8333333333333334
203619_s_at,0.8333333333333334
204726_at,0.8333333333333334
1555943_at,0.8333333333333334
204286_s_at,0.8333333333333334
223415_at,0.8333333333333334
217820_s_at,0.8333333333333334
1552497_a_at,0.8333333333333334
1555183_at,0.8333333333333334
201564_s_at,0.8333333333333334
1554026_a_at,0.8333333333333334
230509_at,0.8333333333333334
232202_at,0.8333333333333334
230398_at,0.8333333333333334
201495_x_at,0.8333333333333334
206411_s_at,0.8333333333333334
217983_s_at,0.8333333333333334
203065_s_at,0.8333333333333334
229105_at,0.8333333333333334
242334_at,0.8333333333333334
226641_at,0.8333333333333334
212110_at,0.8333333333333334
221868_at,0.8333333333333334
233487_s_at,0.8333333333333334
232681_at,0.8333333333333334
1554830_a_at,0.8333333333333334
228782_at,0.8333333333333334
239118_at,0.8333333333333334
220068_at,0.8333333333333334
1556579_s_at,0.8333333333333334
209885_at,0.8333333333333334
AFFX-HUMISGF3A/M97935_MA_at,0.8333333333333334
238984_at,0.8333333333333334
210012_s_at,0.8333333333333334
217984_at,0.8333333333333334
213326_at,0.8333333333333334
218959_at,0.8333333333333334
231771_at,0.8333333333333334
206413_s_at,0.8333333333333334
221871_s_at,0.8333333333333334
242051_at,0.8333333333333334
1557194_a_at,0.8333333333333334
1553764_a_at,0.8333333333333334
203323_at,0.8333333333333334
243018_at,0.8333333333333334
227917_at,0.8333333333333334
205158_at,0.8333333333333334
234305_s_at,0.8333333333333334
226545_at,0.8333333333333334
1553102_a_at,0.8333333333333334
235372_at,0.8333333333333334
227261_at,0.8333333333333334
203889_at,0.8333333333333334
224657_at,0.8333333333333334
203710_at,0.8333333333333334
209613_s_at,0.8333333333333334
233483_at,0.8333333333333334
220565_at,0.8333333333333334
228007_at,0.8333333333333334
205552_s_at,0.8333333333333334
227817_at,0.8333333333333334
235199_at,0.8333333333333334
202747_s_at,0.8333333333333334
201469_s_at,0.8333333333333334
204136_at,0.8333333333333334
219215_s_at,0.8333333333333334
1569642_at,0.8333333333333334
202838_at,0.8333333333333334
214369_s_at,0.8333333333333334
203845_at,0.8333333333333334
210151_s_at,0.8333333333333334
213703_at,0.8333333333333334
239994_at,0.8333333333333334
201522_x_at,0.8333333333333334
241577_at,0.8333333333333334
209346_s_at,0.8333333333333334
219561_at,0.8333333333333334
212992_at,0.8333333333333334
206978_at,0.8333333333333334
207223_s_at,0.8333333333333334
204154_at,0.8333333333333334
210945_at,0.8333333333333334
1563498_s_at,0.8333333333333334
235892_at,0.8333333333333334
243968_x_at,0.8333333333333334
205660_at,0.8333333333333334
215785_s_at,0.8333333333333334
206454_s_at,0.8333333333333334
229312_s_at,0.8333333333333334
221234_s_at,0.8333333333333334
216805_at,0.8333333333333334
235768_at,0.8333333333333334
219454_at,0.8333333333333334
205051_s_at,0.8333333333333334
225502_at,0.8333333333333334
1554503_a_at,0.8333333333333334
205541_s_at,0.8333333333333334
220377_at,0.8333333333333334
214148_at,0.8333333333333334
204636_at,0.8333333333333334
213106_at,0.8333333333333334
227901_at,0.8333333333333334
209589_s_at,0.8333333333333334
237784_at,0.8333333333333334
203207_s_at,0.8333333333333334
207390_s_at,0.8333333333333334
219474_at,0.8333333333333334
205618_at,0.8333333333333334
220276_at,0.8333333333333334
235561_at,0.8333333333333334
1552745_at,0.8333333333333334
229383_at,0.8333333333333334
230973_at,0.8333333333333334
202887_s_at,0.8333333333333334
236820_at,0.8333333333333334
222242_s_at,0.8333333333333334
237443_at,0.8333333333333334
222608_s_at,0.8333333333333334
1559739_at,0.8333333333333334
203502_at,0.8333333333333334
201208_s_at,0.8333333333333334
242781_at,0.8333333333333334
235407_at,0.8333333333333334
229134_at,0.8333333333333334
206398_s_at,0.8333333333333334
215118_s_at,0.8333333333333334
208337_s_at,0.8333333333333334
230006_s_at,0.8333333333333334
210845_s_at,0.8333333333333334
205228_at,0.8333333333333334
220638_s_at,0.8333333333333334
1556467_at,0.8333333333333334
203126_at,0.8333333333333334
214453_s_at,0.8333333333333334
232837_at,0.8333333333333334
241891_at,0.8333333333333334
234967_at,0.8333333333333334
211966_at,0.8333333333333334
216623_x_at,0.8333333333333334
217074_at,0.8333333333333334
242268_at,0.8333333333333334
234973_at,0.8333333333333334
218266_s_at,0.8333333333333334
204343_at,0.8333333333333334
204736_s_at,0.8333333333333334
1554952_s_at,0.8333333333333334
218546_at,0.8333333333333334
228974_at,0.8333333333333334
229450_at,0.8333333333333334
209815_at,0.8333333333333334
230485_at,0.8333333333333334
239190_at,0.8333333333333334
205123_s_at,0.8333333333333334
236947_at,0.8333333333333334
1554969_x_at,0.8333333333333334
226829_at,0.8333333333333334
1559523_at,0.8333333333333334
1562627_at,0.8333333333333334
213141_at,0.8333333333333334
1559410_at,0.8333333333333334
232451_at,0.8333333333333334
225728_at,0.8333333333333334
227419_x_at,0.8333333333333334
226944_at,0.8333333333333334
213110_s_at,0.8333333333333334
230935_at,0.8333333333333334
235308_at,0.8333333333333334
201496_x_at,0.8333333333333334
206102_at,0.8333333333333334
205870_at,0.8333333333333334
208425_s_at,0.8333333333333334
210405_x_at,0.8333333333333334
