gene_id,svm_acc_score
242781_at,1.0
235407_at,1.0
227735_s_at,1.0
206398_s_at,1.0
215118_s_at,1.0
223469_at,1.0
201010_s_at,1.0
232967_at,1.0
202464_s_at,1.0
219518_s_at,1.0
203126_at,1.0
205159_at,1.0
225706_at,1.0
241505_at,1.0
204343_at,1.0
223820_at,1.0
213438_at,1.0
201645_at,1.0
239350_at,1.0
206828_at,1.0
243004_at,1.0
213728_at,1.0
210493_s_at,1.0
219257_s_at,1.0
221973_at,1.0
229096_at,1.0
201169_s_at,1.0
214469_at,1.0
206125_s_at,1.0
205122_at,1.0
1558338_at,1.0
229007_at,1.0
242963_at,1.0
229623_at,1.0
228076_s_at,1.0
228434_at,1.0
222210_at,1.0
240638_at,1.0
206276_at,1.0
228370_at,1.0
205049_s_at,1.0
240052_at,1.0
214073_at,1.0
221350_at,1.0
222739_at,1.0
243096_at,1.0
227344_at,1.0
1555812_a_at,1.0
203666_at,1.0
229584_at,1.0
203474_at,1.0
208373_s_at,1.0
219670_at,1.0
209764_at,1.0
1554007_at,1.0
1556054_at,1.0
239381_at,1.0
1556402_at,1.0
206896_s_at,1.0
213036_x_at,1.0
205671_s_at,1.0
209505_at,1.0
225252_at,1.0
230778_at,1.0
1556183_at,1.0
212713_at,1.0
201998_at,1.0
234082_at,1.0
229177_at,1.0
1556474_a_at,1.0
229116_at,1.0
227082_at,1.0
210763_x_at,1.0
239812_s_at,1.0
207510_at,1.0
236193_at,1.0
232120_at,1.0
227552_at,1.0
216005_at,1.0
208885_at,1.0
231142_at,1.0
232439_at,1.0
239244_at,1.0
206296_x_at,1.0
233504_at,1.0
236423_at,1.0
225491_at,1.0
1556461_at,1.0
216487_at,1.0
228235_at,1.0
241365_at,1.0
229968_at,1.0
1556062_at,1.0
234415_x_at,1.0
239782_at,1.0
1556749_at,1.0
206595_at,1.0
215925_s_at,1.0
220882_at,1.0
204199_at,1.0
213156_at,1.0
207634_at,1.0
232676_x_at,1.0
1570093_at,1.0
1556131_s_at,1.0
240419_at,1.0
220999_s_at,1.0
214074_s_at,1.0
213436_at,1.0
224499_s_at,1.0
1562633_at,1.0
206210_s_at,1.0
229040_at,1.0
239412_at,1.0
221291_at,1.0
228551_at,1.0
214455_at,1.0
1555292_at,1.0
201490_s_at,1.0
1552386_at,1.0
1564190_x_at,1.0
206478_at,1.0
204352_at,1.0
208083_s_at,1.0
225575_at,1.0
213309_at,1.0
1562067_at,1.0
241855_s_at,1.0
227271_at,1.0
240899_at,1.0
217552_x_at,1.0
1558185_at,1.0
1561687_a_at,1.0
209372_x_at,1.0
216838_at,1.0
1554557_at,1.0
224402_s_at,1.0
220448_at,1.0
204363_at,1.0
204390_at,1.0
241844_x_at,1.0
221602_s_at,1.0
230193_at,0.9166666666666666
1552487_a_at,0.9166666666666666
204475_at,0.9166666666666666
1569439_at,0.9166666666666666
203510_at,0.9166666666666666
231936_at,0.9166666666666666
232164_s_at,0.9166666666666666
1554314_at,0.9166666666666666
1556773_at,0.9166666666666666
228863_at,0.9166666666666666
230877_at,0.9166666666666666
211980_at,0.9166666666666666
232165_at,0.9166666666666666
203736_s_at,0.9166666666666666
1556163_a_at,0.9166666666666666
242399_at,0.9166666666666666
210355_at,0.9166666666666666
201249_at,0.9166666666666666
224950_at,0.9166666666666666
1561673_at,0.9166666666666666
241193_at,0.9166666666666666
220021_at,0.9166666666666666
221676_s_at,0.9166666666666666
211668_s_at,0.9166666666666666
207373_at,0.9166666666666666
220927_s_at,0.9166666666666666
214192_at,0.9166666666666666
206924_at,0.9166666666666666
202234_s_at,0.9166666666666666
210941_at,0.9166666666666666
208156_x_at,0.9166666666666666
208613_s_at,0.9166666666666666
227452_at,0.9166666666666666
204415_at,0.9166666666666666
232666_at,0.9166666666666666
204701_s_at,0.9166666666666666
206300_s_at,0.9166666666666666
206858_s_at,0.9166666666666666
211527_x_at,0.9166666666666666
203083_at,0.9166666666666666
1320_at,0.9166666666666666
222433_at,0.9166666666666666
202627_s_at,0.9166666666666666
203650_at,0.9166666666666666
202311_s_at,0.9166666666666666
204926_at,0.9166666666666666
232174_at,0.9166666666666666
216548_x_at,0.9166666666666666
206129_s_at,0.9166666666666666
227371_at,0.9166666666666666
226773_at,0.9166666666666666
239360_at,0.9166666666666666
209684_at,0.9166666666666666
206927_s_at,0.9166666666666666
232442_at,0.9166666666666666
238979_at,0.9166666666666666
221126_at,0.9166666666666666
223520_s_at,0.9166666666666666
205483_s_at,0.9166666666666666
225820_at,0.9166666666666666
205375_at,0.9166666666666666
231192_at,0.9166666666666666
226576_at,0.9166666666666666
211195_s_at,0.9166666666666666
209337_at,0.9166666666666666
201250_s_at,0.9166666666666666
210511_s_at,0.9166666666666666
214290_s_at,0.9166666666666666
235535_x_at,0.9166666666666666
213012_at,0.9166666666666666
239610_at,0.9166666666666666
238586_at,0.9166666666666666
211981_at,0.9166666666666666
1554779_s_at,0.9166666666666666
239017_at,0.9166666666666666
239321_at,0.9166666666666666
1559078_at,0.9166666666666666
238084_at,0.9166666666666666
207517_at,0.9166666666666666
231094_s_at,0.9166666666666666
226311_at,0.9166666666666666
38521_at,0.9166666666666666
235549_at,0.9166666666666666
213848_at,0.9166666666666666
1566029_at,0.9166666666666666
239809_at,0.9166666666666666
213112_s_at,0.9166666666666666
212980_at,0.9166666666666666
242397_at,0.9166666666666666
205535_s_at,0.9166666666666666
236034_at,0.9166666666666666
229947_at,0.9166666666666666
212827_at,0.9166666666666666
217997_at,0.9166666666666666
226344_at,0.9166666666666666
226975_at,0.9166666666666666
1552946_at,0.9166666666666666
213587_s_at,0.9166666666666666
228826_at,0.9166666666666666
236738_at,0.9166666666666666
235369_at,0.9166666666666666
210119_at,0.9166666666666666
214763_at,0.9166666666666666
225806_at,0.9166666666666666
238460_at,0.9166666666666666
210356_x_at,0.9166666666666666
202235_at,0.9166666666666666
206231_at,0.9166666666666666
218400_at,0.9166666666666666
1557389_at,0.9166666666666666
242239_at,0.9166666666666666
205246_at,0.9166666666666666
237261_at,0.9166666666666666
1554795_a_at,0.9166666666666666
229400_at,0.9166666666666666
203332_s_at,0.9166666666666666
215074_at,0.9166666666666666
201811_x_at,0.9166666666666666
203528_at,0.9166666666666666
1561254_at,0.9166666666666666
235146_at,0.9166666666666666
218872_at,0.9166666666666666
237571_at,0.9166666666666666
204215_at,0.9166666666666666
201287_s_at,0.9166666666666666
204595_s_at,0.9166666666666666
1553300_a_at,0.9166666666666666
212488_at,0.9166666666666666
226278_at,0.9166666666666666
224859_at,0.9166666666666666
210839_s_at,0.9166666666666666
228054_at,0.9166666666666666
232746_at,0.9166666666666666
206745_at,0.9166666666666666
217996_at,0.9166666666666666
230887_at,0.9166666666666666
202404_s_at,0.9166666666666666
238835_at,0.9166666666666666
203325_s_at,0.9166666666666666
217924_at,0.9166666666666666
240552_at,0.9166666666666666
215014_at,0.9166666666666666
242944_at,0.9166666666666666
221729_at,0.9166666666666666
209827_s_at,0.9166666666666666
40148_at,0.9166666666666666
1556221_a_at,0.9166666666666666
241430_at,0.9166666666666666
1557578_at,0.9166666666666666
219806_s_at,0.9166666666666666
213397_x_at,0.9166666666666666
39318_at,0.9166666666666666
230012_at,0.9166666666666666
204596_s_at,0.9166666666666666
215464_s_at,0.9166666666666666
206569_at,0.9166666666666666
229934_at,0.9166666666666666
225809_at,0.9166666666666666
1568765_at,0.9166666666666666
238482_at,0.9166666666666666
212489_at,0.9166666666666666
208636_at,0.9166666666666666
1569269_s_at,0.9166666666666666
206002_at,0.9166666666666666
243754_at,0.9166666666666666
223415_at,0.9166666666666666
1554283_at,0.9166666666666666
228465_at,0.9166666666666666
202134_s_at,0.9166666666666666
212817_at,0.9166666666666666
230509_at,0.9166666666666666
235621_at,0.9166666666666666
1553672_at,0.9166666666666666
230240_at,0.9166666666666666
230361_at,0.9166666666666666
205959_at,0.9166666666666666
209612_s_at,0.9166666666666666
238536_at,0.9166666666666666
217312_s_at,0.9166666666666666
205328_at,0.9166666666666666
202604_x_at,0.9166666666666666
228640_at,0.9166666666666666
232918_at,0.9166666666666666
238155_at,0.9166666666666666
226913_s_at,0.9166666666666666
1557094_at,0.9166666666666666
223687_s_at,0.9166666666666666
226641_at,0.9166666666666666
209829_at,0.9166666666666666
232210_at,0.9166666666666666
226184_at,0.9166666666666666
228840_at,0.9166666666666666
217621_at,0.9166666666666666
232681_at,0.9166666666666666
231396_s_at,0.9166666666666666
220068_at,0.9166666666666666
229865_at,0.9166666666666666
202998_s_at,0.9166666666666666
223220_s_at,0.9166666666666666
202949_s_at,0.9166666666666666
227512_at,0.9166666666666666
1562028_at,0.9166666666666666
230670_at,0.9166666666666666
227719_at,0.9166666666666666
228528_at,0.9166666666666666
238984_at,0.9166666666666666
223278_at,0.9166666666666666
210012_s_at,0.9166666666666666
228530_at,0.9166666666666666
234566_at,0.9166666666666666
1564996_at,0.9166666666666666
205544_s_at,0.9166666666666666
1552319_a_at,0.9166666666666666
231771_at,0.9166666666666666
206725_x_at,0.9166666666666666
221871_s_at,0.9166666666666666
205916_at,0.9166666666666666
1557194_a_at,0.9166666666666666
203234_at,0.9166666666666666
239673_at,0.9166666666666666
1560017_at,0.9166666666666666
217838_s_at,0.9166666666666666
205158_at,0.9166666666666666
234305_s_at,0.9166666666666666
1553102_a_at,0.9166666666666666
205227_at,0.9166666666666666
1557938_s_at,0.9166666666666666
209301_at,0.9166666666666666
215243_s_at,0.9166666666666666
226382_at,0.9166666666666666
232265_at,0.9166666666666666
223903_at,0.9166666666666666
1555420_a_at,0.9166666666666666
235600_at,0.9166666666666666
212014_x_at,0.9166666666666666
210954_s_at,0.9166666666666666
222723_at,0.9166666666666666
221730_at,0.9166666666666666
205297_s_at,0.9166666666666666
228007_at,0.9166666666666666
231496_at,0.9166666666666666
229432_at,0.9166666666666666
205552_s_at,0.9166666666666666
239832_at,0.9166666666666666
205039_s_at,0.9166666666666666
219702_at,0.9166666666666666
220940_at,0.9166666666666666
214369_s_at,0.9166666666666666
204348_s_at,0.9166666666666666
205794_s_at,0.9166666666666666
213703_at,0.9166666666666666
229985_at,0.9166666666666666
241577_at,0.9166666666666666
230866_at,0.9166666666666666
209713_s_at,0.9166666666666666
212992_at,0.9166666666666666
206978_at,0.9166666666666666
210945_at,0.9166666666666666
1563498_s_at,0.9166666666666666
1555778_a_at,0.9166666666666666
234192_s_at,0.9166666666666666
215785_s_at,0.9166666666666666
1560119_at,0.9166666666666666
211194_s_at,0.9166666666666666
1563900_at,0.9166666666666666
212977_at,0.9166666666666666
229821_at,0.9166666666666666
1560407_at,0.9166666666666666
205051_s_at,0.9166666666666666
203888_at,0.9166666666666666
232005_at,0.9166666666666666
225502_at,0.9166666666666666
206032_at,0.9166666666666666
35974_at,0.9166666666666666
204923_at,0.9166666666666666
219173_at,0.9166666666666666
205832_at,0.9166666666666666
204914_s_at,0.9166666666666666
240522_at,0.9166666666666666
204636_at,0.9166666666666666
204949_at,0.9166666666666666
227901_at,0.9166666666666666
209392_at,0.9166666666666666
209589_s_at,0.9166666666666666
206077_at,0.9166666666666666
203207_s_at,0.9166666666666666
1557383_a_at,0.9166666666666666
219474_at,0.9166666666666666
207060_at,0.9166666666666666
1438_at,0.9166666666666666
231823_s_at,0.9166666666666666
243423_at,0.9166666666666666
222608_s_at,0.9166666666666666
1559739_at,0.9166666666666666
209955_s_at,0.9166666666666666
201208_s_at,0.9166666666666666
222285_at,0.9166666666666666
217528_at,0.9166666666666666
201984_s_at,0.9166666666666666
235419_at,0.9166666666666666
215297_at,0.9166666666666666
240665_at,0.9166666666666666
223058_at,0.9166666666666666
241469_at,0.9166666666666666
203788_s_at,0.9166666666666666
230197_s_at,0.9166666666666666
237441_at,0.9166666666666666
224339_s_at,0.9166666666666666
220638_s_at,0.9166666666666666
222449_at,0.9166666666666666
1558875_at,0.9166666666666666
213358_at,0.9166666666666666
1559340_at,0.9166666666666666
220258_s_at,0.9166666666666666
232263_at,0.9166666666666666
232837_at,0.9166666666666666
210258_at,0.9166666666666666
1569588_x_at,0.9166666666666666
208937_s_at,0.9166666666666666
232170_at,0.9166666666666666
228531_at,0.9166666666666666
229909_at,0.9166666666666666
221845_s_at,0.9166666666666666
242268_at,0.9166666666666666
220609_at,0.9166666666666666
209443_at,0.9166666666666666
220153_at,0.9166666666666666
204833_at,0.9166666666666666
242189_at,0.9166666666666666
242823_at,0.9166666666666666
1554952_s_at,0.9166666666666666
1561561_x_at,0.9166666666666666
220123_at,0.9166666666666666
207345_at,0.9166666666666666
209205_s_at,0.9166666666666666
235400_at,0.9166666666666666
1569872_a_at,0.9166666666666666
230485_at,0.9166666666666666
214146_s_at,0.9166666666666666
213310_at,0.9166666666666666
239190_at,0.9166666666666666
229889_at,0.9166666666666666
243611_at,0.9166666666666666
204948_s_at,0.9166666666666666
226829_at,0.9166666666666666
226847_at,0.9166666666666666
230440_at,0.9166666666666666
231880_at,0.9166666666666666
233290_at,0.9166666666666666
232541_at,0.9166666666666666
207382_at,0.9166666666666666
203798_s_at,0.9166666666666666
203367_at,0.9166666666666666
214804_at,0.9166666666666666
228984_at,0.9166666666666666
228499_at,0.9166666666666666
213369_at,0.9166666666666666
225293_at,0.9166666666666666
219932_at,0.9166666666666666
214156_at,0.9166666666666666
235308_at,0.9166666666666666
219999_at,0.9166666666666666
216841_s_at,0.9166666666666666
237576_x_at,0.9166666666666666
209911_x_at,0.9166666666666666
205870_at,0.9166666666666666
1567298_at,0.9166666666666666
227347_x_at,0.9166666666666666
237033_at,0.9166666666666666
206687_s_at,0.9166666666666666
219191_s_at,0.9166666666666666
205829_at,0.9166666666666666
240402_at,0.9166666666666666
244158_at,0.9166666666666666
236039_at,0.9166666666666666
205382_s_at,0.9166666666666666
1565809_x_at,0.9166666666666666
205429_s_at,0.9166666666666666
222771_s_at,0.9166666666666666
202620_s_at,0.9166666666666666
241227_at,0.9166666666666666
209539_at,0.9166666666666666
203408_s_at,0.9166666666666666
206310_at,0.9166666666666666
205239_at,0.9166666666666666
221854_at,0.9166666666666666
213071_at,0.9166666666666666
244107_at,0.9166666666666666
223600_s_at,0.9166666666666666
221601_s_at,0.9166666666666666
207761_s_at,0.9166666666666666
211161_s_at,0.9166666666666666
234605_at,0.9166666666666666
232492_at,0.9166666666666666
227439_at,0.9166666666666666
230746_s_at,0.9166666666666666
209727_at,0.9166666666666666
221921_s_at,0.9166666666666666
242872_at,0.9166666666666666
211013_x_at,0.9166666666666666
221009_s_at,0.9166666666666666
231744_at,0.9166666666666666
203799_at,0.9166666666666666
218730_s_at,0.9166666666666666
206164_at,0.9166666666666666
235982_at,0.9166666666666666
214157_at,0.9166666666666666
209685_s_at,0.9166666666666666
222073_at,0.9166666666666666
1552514_at,0.9166666666666666
214572_s_at,0.9166666666666666
216847_at,0.9166666666666666
1570136_at,0.9166666666666666
207339_s_at,0.9166666666666666
210450_at,0.9166666666666666
211203_s_at,0.9166666666666666
206218_at,0.9166666666666666
203726_s_at,0.9166666666666666
244431_at,0.9166666666666666
207886_s_at,0.9166666666666666
207768_at,0.9166666666666666
216816_at,0.9166666666666666
215275_at,0.9166666666666666
229686_at,0.9166666666666666
219753_at,0.9166666666666666
223625_at,0.9166666666666666
208416_s_at,0.9166666666666666
215033_at,0.9166666666666666
236260_at,0.9166666666666666
AFFX-HUMISGF3A/M97935_MB_at,0.9166666666666666
239301_at,0.9166666666666666
220283_at,0.9166666666666666
208265_at,0.9166666666666666
226396_at,0.9166666666666666
239049_at,0.9166666666666666
237252_at,0.9166666666666666
205015_s_at,0.9166666666666666
235834_at,0.9166666666666666
1561690_at,0.9166666666666666
209633_at,0.9166666666666666
219642_s_at,0.9166666666666666
209032_s_at,0.9166666666666666
242292_at,0.9166666666666666
205504_at,0.9166666666666666
1555785_a_at,0.9166666666666666
244203_at,0.9166666666666666
242476_at,0.9166666666666666
206150_at,0.9166666666666666
228828_at,0.9166666666666666
229597_s_at,0.9166666666666666
1553380_at,0.9166666666666666
204686_at,0.9166666666666666
244720_at,0.9166666666666666
219691_at,0.9166666666666666
215906_at,0.9166666666666666
206165_s_at,0.9166666666666666
232958_at,0.9166666666666666
230941_at,0.9166666666666666
236681_at,0.9166666666666666
235841_at,0.9166666666666666
205014_at,0.9166666666666666
230276_at,0.9166666666666666
220709_at,0.9166666666666666
216222_s_at,0.9166666666666666
231029_at,0.9166666666666666
230115_at,0.9166666666666666
229971_at,0.9166666666666666
213375_s_at,0.9166666666666666
237701_at,0.9166666666666666
206159_at,0.9166666666666666
212003_at,0.9166666666666666
228529_at,0.9166666666666666
214481_at,0.9166666666666666
244045_at,0.9166666666666666
242908_x_at,0.9166666666666666
232614_at,0.9166666666666666
211518_s_at,0.9166666666666666
206166_s_at,0.9166666666666666
236353_at,0.9166666666666666
1554636_at,0.9166666666666666
233251_at,0.9166666666666666
238454_at,0.9166666666666666
219832_s_at,0.9166666666666666
230896_at,0.9166666666666666
1555551_at,0.9166666666666666
220059_at,0.9166666666666666
210370_s_at,0.9166666666666666
219704_at,0.9166666666666666
209200_at,0.9166666666666666
212473_s_at,0.9166666666666666
210236_at,0.9166666666666666
206561_s_at,0.9166666666666666
206371_at,0.9166666666666666
1561906_at,0.9166666666666666
231180_at,0.9166666666666666
1555786_s_at,0.9166666666666666
224964_s_at,0.9166666666666666
218870_at,0.9166666666666666
222322_at,0.9166666666666666
214981_at,0.9166666666666666
204116_at,0.9166666666666666
220225_at,0.9166666666666666
239894_at,0.9166666666666666
225571_at,0.9166666666666666
1560475_at,0.9166666666666666
228891_at,0.9166666666666666
209199_s_at,0.9166666666666666
1559455_at,0.9166666666666666
224239_at,0.9166666666666666
233096_at,0.9166666666666666
205259_at,0.9166666666666666
1565581_at,0.9166666666666666
212374_at,0.9166666666666666
226192_at,0.9166666666666666
227353_at,0.9166666666666666
1560353_at,0.9166666666666666
226418_at,0.9166666666666666
211742_s_at,0.9166666666666666
216089_at,0.9166666666666666
228587_at,0.9166666666666666
1553691_at,0.9166666666666666
1559618_at,0.9166666666666666
204960_at,0.9166666666666666
205518_s_at,0.9166666666666666
213620_s_at,0.9166666666666666
219505_at,0.9166666666666666
1569947_at,0.9166666666666666
231334_at,0.9166666666666666
231293_at,0.9166666666666666
204713_s_at,0.9166666666666666
213666_at,0.9166666666666666
233261_at,0.9166666666666666
204118_at,0.9166666666666666
1568872_at,0.9166666666666666
214407_x_at,0.9166666666666666
235779_at,0.9166666666666666
224238_at,0.9166666666666666
244070_at,0.9166666666666666
226587_at,0.9166666666666666
1569482_at,0.9166666666666666
227831_at,0.9166666666666666
206794_at,0.9166666666666666
201497_x_at,0.9166666666666666
211451_s_at,0.9166666666666666
210189_at,0.9166666666666666
201852_x_at,0.9166666666666666
215223_s_at,0.9166666666666666
244061_at,0.9166666666666666
220711_at,0.9166666666666666
239983_at,0.9166666666666666
244857_at,0.9166666666666666
229670_at,0.9166666666666666
1555269_a_at,0.9166666666666666
211396_at,0.9166666666666666
227189_at,0.9166666666666666
225619_at,0.9166666666666666
229830_at,0.9166666666666666
242283_at,0.9166666666666666
224724_at,0.9166666666666666
237873_s_at,0.9166666666666666
204484_at,0.9166666666666666
211924_s_at,0.9166666666666666
1558120_at,0.9166666666666666
38037_at,0.9166666666666666
1557835_at,0.9166666666666666
244074_at,0.9166666666666666
1563105_at,0.9166666666666666
1561597_x_at,0.9166666666666666
203185_at,0.9166666666666666
228044_at,0.9166666666666666
223841_s_at,0.9166666666666666
208381_s_at,0.9166666666666666
1563635_at,0.9166666666666666
1563704_at,0.9166666666666666
1564202_at,0.9166666666666666
242752_at,0.9166666666666666
207065_at,0.9166666666666666
231122_x_at,0.9166666666666666
215448_at,0.9166666666666666
215211_at,0.9166666666666666
237159_x_at,0.9166666666666666
242979_at,0.9166666666666666
206518_s_at,0.9166666666666666
204265_s_at,0.9166666666666666
241482_at,0.9166666666666666
227550_at,0.9166666666666666
214115_at,0.9166666666666666
243798_at,0.9166666666666666
207734_at,0.9166666666666666
229728_at,0.9166666666666666
1553247_a_at,0.9166666666666666
228575_at,0.9166666666666666
231013_at,0.9166666666666666
237297_at,0.9166666666666666
242771_at,0.9166666666666666
211756_at,0.8333333333333334
213506_at,0.8333333333333334
225688_s_at,0.8333333333333334
210026_s_at,0.8333333333333334
211964_at,0.8333333333333334
238105_x_at,0.8333333333333334
1554274_a_at,0.8333333333333334
1554413_s_at,0.8333333333333334
204953_at,0.8333333333333334
226600_at,0.8333333333333334
227140_at,0.8333333333333334
214039_s_at,0.8333333333333334
205572_at,0.8333333333333334
223642_at,0.8333333333333334
224773_at,0.8333333333333334
218468_s_at,0.8333333333333334
229975_at,0.8333333333333334
205574_x_at,0.8333333333333334
218469_at,0.8333333333333334
230983_at,0.8333333333333334
220559_at,0.8333333333333334
211148_s_at,0.8333333333333334
243555_at,0.8333333333333334
45297_at,0.8333333333333334
204126_s_at,0.8333333333333334
1553401_at,0.8333333333333334
1562290_at,0.8333333333333334
225258_at,0.8333333333333334
203744_at,0.8333333333333334
219304_s_at,0.8333333333333334
218691_s_at,0.8333333333333334
217418_x_at,0.8333333333333334
60474_at,0.8333333333333334
1562068_at,0.8333333333333334
225664_at,0.8333333333333334
227533_at,0.8333333333333334
207749_s_at,0.8333333333333334
209995_s_at,0.8333333333333334
205861_at,0.8333333333333334
226879_at,0.8333333333333334
214866_at,0.8333333333333334
37512_at,0.8333333333333334
226997_at,0.8333333333333334
202746_at,0.8333333333333334
204845_s_at,0.8333333333333334
218847_at,0.8333333333333334
222581_at,0.8333333333333334
226489_at,0.8333333333333334
202157_s_at,0.8333333333333334
218796_at,0.8333333333333334
237127_at,0.8333333333333334
233109_at,0.8333333333333334
225907_at,0.8333333333333334
220756_s_at,0.8333333333333334
212276_at,0.8333333333333334
205815_at,0.8333333333333334
203036_s_at,0.8333333333333334
201810_s_at,0.8333333333333334
225816_at,0.8333333333333334
223751_x_at,0.8333333333333334
212563_at,0.8333333333333334
1555907_at,0.8333333333333334
209260_at,0.8333333333333334
221489_s_at,0.8333333333333334
230005_at,0.8333333333333334
218888_s_at,0.8333333333333334
1568868_at,0.8333333333333334
216561_x_at,0.8333333333333334
239708_at,0.8333333333333334
203619_s_at,0.8333333333333334
242046_at,0.8333333333333334
223553_s_at,0.8333333333333334
226516_at,0.8333333333333334
204286_s_at,0.8333333333333334
217820_s_at,0.8333333333333334
1552497_a_at,0.8333333333333334
221675_s_at,0.8333333333333334
1555183_at,0.8333333333333334
228471_at,0.8333333333333334
201564_s_at,0.8333333333333334
201009_s_at,0.8333333333333334
201495_x_at,0.8333333333333334
206411_s_at,0.8333333333333334
