gene_id,knn_acc_score
201497_x_at,0.8142857142857143
209613_s_at,0.8107142857142857
227297_at,0.8107142857142857
226197_at,0.8107142857142857
214453_s_at,0.8107142857142857
232170_at,0.8107142857142857
205765_at,0.7964285714285715
227265_at,0.7964285714285715
206877_at,0.7964285714285715
243313_at,0.7964285714285715
230193_at,0.7928571428571429
224950_at,0.7928571428571429
204469_at,0.7928571428571429
208767_s_at,0.7928571428571429
205185_at,0.7928571428571429
220090_at,0.7928571428571429
203726_s_at,0.7928571428571429
203820_s_at,0.7928571428571429
221185_s_at,0.7928571428571429
227609_at,0.7928571428571429
214297_at,0.7928571428571429
91826_at,0.7928571428571429
205479_s_at,0.7892857142857144
205157_s_at,0.7892857142857144
228885_at,0.7892857142857144
208029_s_at,0.7892857142857144
210096_at,0.7892857142857144
203845_at,0.7892857142857144
209763_at,0.7892857142857144
207345_at,0.7892857142857144
235849_at,0.7892857142857144
211737_x_at,0.7892857142857144
220197_at,0.7892857142857144
204271_s_at,0.7892857142857144
219763_at,0.7892857142857144
49452_at,0.7892857142857144
225575_at,0.7892857142857144
229290_at,0.7892857142857144
219777_at,0.7892857142857144
219956_at,0.7892857142857144
217901_at,0.7892857142857144
223075_s_at,0.7892857142857144
221675_s_at,0.7892857142857144
205081_at,0.7892857142857143
1552316_a_at,0.7857142857142858
204069_at,0.7857142857142858
210236_at,0.7857142857142858
219863_at,0.7857142857142858
209546_s_at,0.7857142857142858
228071_at,0.7857142857142858
242625_at,0.7857142857142858
213371_at,0.7857142857142858
222453_at,0.7857142857142858
225728_at,0.7857142857142858
204033_at,0.7857142857142857
204955_at,0.7821428571428571
204686_at,0.7714285714285715
207935_s_at,0.7714285714285715
209900_s_at,0.7678571428571429
203913_s_at,0.7678571428571429
219213_at,0.7678571428571429
212473_s_at,0.7678571428571429
217678_at,0.7678571428571429
221729_at,0.7678571428571429
205044_at,0.7678571428571429
229764_at,0.7678571428571429
204532_x_at,0.7678571428571429
1559170_at,0.7642857142857143
1553213_a_at,0.7642857142857143
209687_at,0.7642857142857143
1552365_at,0.7642857142857143
206605_at,0.7642857142857143
220322_at,0.7642857142857143
226847_at,0.7642857142857143
201579_at,0.7642857142857143
219554_at,0.7642857142857143
221589_s_at,0.7642857142857143
225207_at,0.7642857142857143
213790_at,0.7642857142857143
227662_at,0.7642857142857143
225817_at,0.7642857142857143
213797_at,0.7642857142857143
202746_at,0.7642857142857143
212012_at,0.7642857142857143
205660_at,0.7642857142857143
204439_at,0.7642857142857143
232165_at,0.7642857142857142
212236_x_at,0.7607142857142858
225354_s_at,0.7607142857142858
228750_at,0.7607142857142858
227626_at,0.7607142857142858
212192_at,0.7607142857142858
205666_at,0.7607142857142858
1556427_s_at,0.7607142857142858
204731_at,0.7607142857142858
225895_at,0.7607142857142858
213032_at,0.7607142857142858
207206_s_at,0.7607142857142858
210873_x_at,0.7607142857142858
228108_at,0.7607142857142857
221523_s_at,0.7607142857142857
231577_s_at,0.7571428571428571
215125_s_at,0.7464285714285714
206094_x_at,0.7464285714285714
205959_at,0.7464285714285714
1562529_s_at,0.7464285714285714
222449_at,0.7428571428571429
209365_s_at,0.7428571428571429
204284_at,0.7428571428571429
223541_at,0.7428571428571429
235956_at,0.7428571428571429
203585_at,0.7428571428571429
228067_at,0.7392857142857143
201324_at,0.7392857142857143
231867_at,0.7392857142857143
1555786_s_at,0.7392857142857143
208498_s_at,0.7392857142857143
202404_s_at,0.7392857142857143
207655_s_at,0.7392857142857143
240242_at,0.7392857142857143
203921_at,0.7392857142857142
201535_at,0.7357142857142858
204415_at,0.7357142857142858
1569607_s_at,0.7357142857142858
219563_at,0.7357142857142858
222885_at,0.7357142857142858
202157_s_at,0.7357142857142858
226907_at,0.7357142857142858
207761_s_at,0.7357142857142858
241994_at,0.7357142857142858
213800_at,0.7357142857142858
202037_s_at,0.7357142857142858
238164_at,0.7357142857142857
1559606_at,0.7357142857142857
201289_at,0.7357142857142857
223720_at,0.7357142857142857
214063_s_at,0.7357142857142857
213506_at,0.7321428571428571
202236_s_at,0.7321428571428571
1559607_s_at,0.7321428571428571
209466_x_at,0.7321428571428571
237732_at,0.7321428571428571
205403_at,0.7321428571428571
221524_s_at,0.7321428571428571
226448_at,0.7285714285714284
231145_at,0.7285714285714284
225520_at,0.7178571428571429
206343_s_at,0.7178571428571429
207126_x_at,0.7178571428571429
201506_at,0.7142857142857143
204631_at,0.7142857142857143
205554_s_at,0.7107142857142857
229839_at,0.7107142857142857
211959_at,0.7107142857142857
226517_at,0.7107142857142857
201540_at,0.7107142857142857
209242_at,0.7107142857142857
207802_at,0.7107142857142857
212110_at,0.7107142857142856
203695_s_at,0.7107142857142856
232164_s_at,0.7071428571428571
205407_at,0.7071428571428571
202270_at,0.7071428571428571
204570_at,0.7071428571428571
201010_s_at,0.7071428571428571
225516_at,0.7035714285714285
215440_s_at,0.7035714285714285
221748_s_at,0.7
209301_at,0.6928571428571428
220026_at,0.6892857142857143
201839_s_at,0.6892857142857143
211597_s_at,0.6892857142857143
204777_s_at,0.6857142857142857
214235_at,0.6857142857142857
231270_at,0.6857142857142857
227697_at,0.6857142857142857
209270_at,0.6857142857142857
232360_at,0.6857142857142857
204393_s_at,0.6857142857142857
218805_at,0.6821428571428572
229400_at,0.6821428571428572
200790_at,0.6821428571428572
206513_at,0.6821428571428572
209975_at,0.6821428571428572
203153_at,0.6821428571428572
206932_at,0.6785714285714285
200795_at,0.675
218804_at,0.6714285714285715
206199_at,0.6678571428571429
228523_at,0.6607142857142858
217767_at,0.6607142857142858
201348_at,0.6607142857142857
238066_at,0.6571428571428571
1570596_at,0.6571428571428571
218943_s_at,0.6571428571428571
227194_at,0.6571428571428571
1557136_at,0.6571428571428571
201645_at,0.6571428571428571
229800_at,0.6571428571428571
218986_s_at,0.6535714285714286
227174_at,0.65
205476_at,0.65
222450_at,0.6428571428571429
201325_s_at,0.6321428571428571
217553_at,0.6321428571428571
213680_at,0.6321428571428571
218885_s_at,0.6321428571428571
201427_s_at,0.6285714285714284
202411_at,0.6249999999999999
227646_at,0.6107142857142858
209800_at,0.6071428571428571
225681_at,0.6071428571428571
206004_at,0.6035714285714285
1557321_a_at,0.6035714285714285
205637_s_at,0.6
203961_at,0.575
223611_s_at,0.5535714285714286
205694_at,0.525
